UniprotID	GOterm	GOname	GeneName	GeneShort
A3LZK5	GO:0000287	magnesium ion binding	PICST_91072	PGM3
A3LZK5	GO:0005634	nucleus	PICST_91072	PGM3
A3LZK5	GO:0005829	cytosol	PICST_91072	PGM3
A3LZK5	GO:0071704	organic substance metabolic process	PICST_91072	PGM3
A3GGY4	GO:1901006	ubiquinone-6 biosynthetic process	PICST_66543	
A3GGY4	GO:0006744	ubiquinone biosynthetic process	PICST_66543	
A3GGY4	GO:0008289	lipid binding	PICST_66543	
A3GGY4	GO:0005743	mitochondrial inner membrane	PICST_66543	
A3LRY9	GO:0017176	phosphatidylinositol N-acetylglucosaminyltransferase activity	PICST_57819	GPI1
A3LRY9	GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	PICST_57819	GPI1
A3LRY9	GO:0006506	GPI anchor biosynthetic process	PICST_57819	GPI1
A3LRY9	GO:0016021	integral component of membrane	PICST_57819	GPI1
A3GI53	GO:0019464	glycine decarboxylation via glycine cleavage system	PICST_75530	GCV3
A3GI53	GO:0006546	glycine catabolic process	PICST_75530	GCV3
A3GI53	GO:0005960	glycine cleavage complex	PICST_75530	GCV3
A3GI53	GO:0006730	one-carbon metabolic process	PICST_75530	GCV3
A3GI53	GO:0009249	protein lipoylation	PICST_75530	GCV3
A3GI53	GO:0055114	oxidation-reduction process	PICST_75530	GCV3
A3GI53	GO:0005739	mitochondrion	PICST_75530	GCV3
A3LVW5	GO:0006807	nitrogen compound metabolic process	PICST_78004	GDH2
A3LVW5	GO:0019551	glutamate catabolic process to 2-oxoglutarate	PICST_78004	GDH2
A3LVW5	GO:0004352	glutamate dehydrogenase (NAD+) activity	PICST_78004	GDH2
A3LVW5	GO:0055114	oxidation-reduction process	PICST_78004	GDH2
A3LVW5	GO:0016491	oxidoreductase activity	PICST_78004	GDH2
A3LVW5	GO:0006520	cellular amino acid metabolic process	PICST_78004	GDH2
A3LW40	GO:0046907	intracellular transport	PICST_60985	
A3LW40	GO:0007051	spindle organization	PICST_60985	
A3LW40	GO:0000056	ribosomal small subunit export from nucleus	PICST_60985	
A3LW40	GO:0008536	Ran GTPase binding	PICST_60985	
A3LW40	GO:0031938	regulation of chromatin silencing at telomere	PICST_60985	
A3LW40	GO:0006511	ubiquitin-dependent protein catabolic process	PICST_60985	
A3LW40	GO:0000082	G1/S transition of mitotic cell cycle	PICST_60985	
A3LW40	GO:0006611	protein export from nucleus	PICST_60985	
A3LW40	GO:0005634	nucleus	PICST_60985	
A3LW40	GO:0005096	GTPase activator activity	PICST_60985	
A3LW40	GO:0006606	protein import into nucleus	PICST_60985	
A3LW40	GO:0005829	cytosol	PICST_60985	
A3LUZ5	GO:0004131	cytosine deaminase activity	PICST_78481	FCY1
A3LUZ5	GO:0046087	cytidine metabolic process	PICST_78481	FCY1
A3LUZ5	GO:0102480	5-fluorocytosine deaminase activity	PICST_78481	FCY1
A3LUZ5	GO:0019858	cytosine metabolic process	PICST_78481	FCY1
A3LUZ5	GO:0003824	catalytic activity	PICST_78481	FCY1
A3LUZ5	GO:0008655	pyrimidine-containing compound salvage	PICST_78481	FCY1
A3LUZ5	GO:0016787	hydrolase activity	PICST_78481	FCY1
A3LUZ5	GO:0044206	UMP salvage	PICST_78481	FCY1
A3LUZ5	GO:0009451	RNA modification	PICST_78481	FCY1
A3LUZ5	GO:0008270	zinc ion binding	PICST_78481	FCY1
A3LPR3	GO:0016311	dephosphorylation	PICST_82137	YMR1
A3LPR3	GO:0004438	phosphatidylinositol-3-phosphatase activity	PICST_82137	YMR1
A3LPR3	GO:0046856	phosphatidylinositol dephosphorylation	PICST_82137	YMR1
A3LPR3	GO:0004725	protein tyrosine phosphatase activity	PICST_82137	YMR1
A3LPR3	GO:0003729	mRNA binding	PICST_82137	YMR1
A3LPR3	GO:0005737	cytoplasm	PICST_82137	YMR1
A3LSS1	GO:0000009	alpha-1,6-mannosyltransferase activity	PICST_31150	MNN10
A3LSS1	GO:0000917	division septum assembly	PICST_31150	MNN10
A3LSS1	GO:0000136	mannan polymerase complex	PICST_31150	MNN10
A3LSS1	GO:0000032	cell wall mannoprotein biosynthetic process	PICST_31150	MNN10
A3LSS1	GO:0007114	cell budding	PICST_31150	MNN10
A3LSS1	GO:0016757	transferase activity, transferring glycosyl groups	PICST_31150	MNN10
A3LSS1	GO:0006487	protein N-linked glycosylation	PICST_31150	MNN10
A3LSS1	GO:0005789	endoplasmic reticulum membrane	PICST_31150	MNN10
A3LSS1	GO:0016021	integral component of membrane	PICST_31150	MNN10
A3LTU6	GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	PICST_58642	
A3LTU6	GO:0033062	Rhp55-Rhp57 complex	PICST_58642	
A3LTU6	GO:0010212	response to ionizing radiation	PICST_58642	
A3LTU6	GO:0000150	recombinase activity	PICST_58642	
A3LTU6	GO:0005657	replication fork	PICST_58642	
A3LTU6	GO:0000707	meiotic DNA recombinase assembly	PICST_58642	
A3LTU6	GO:0042148	strand invasion	PICST_58642	
A3LTU6	GO:0003697	single-stranded DNA binding	PICST_58642	
A3LTU6	GO:0046982	protein heterodimerization activity	PICST_58642	
A3LTU6	GO:0007131	reciprocal meiotic recombination	PICST_58642	
A3LTU6	GO:0008094	DNA-dependent ATPase activity	PICST_58642	
A3LTU6	GO:0030491	heteroduplex formation	PICST_58642	
A3LTU6	GO:0003690	double-stranded DNA binding	PICST_58642	
A3LTU6	GO:0000400	four-way junction DNA binding	PICST_58642	
A3LTU6	GO:0006281	DNA repair	PICST_58642	
A3LTU6	GO:0000722	telomere maintenance via recombination	PICST_58642	
A3LTU6	GO:0000730	DNA recombinase assembly	PICST_58642	
A3LTU6	GO:0003677	DNA binding	PICST_58642	
A3LTU6	GO:0005634	nucleus	PICST_58642	
A3LTU6	GO:0005524	ATP binding	PICST_58642	
A3LSU9	GO:0005765	lysosomal membrane	PICST_71868	VMA6
A3LSU9	GO:1902600	proton transmembrane transport	PICST_71868	VMA6
A3LSU9	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	PICST_71868	VMA6
A3LSU9	GO:0046961	proton-transporting ATPase activity, rotational mechanism	PICST_71868	VMA6
A3LSU9	GO:0008553	proton-exporting ATPase activity, phosphorylative mechanism	PICST_71868	VMA6
A3LSU9	GO:0007034	vacuolar transport	PICST_71868	VMA6
A3LSU9	GO:0015078	proton transmembrane transporter activity	PICST_71868	VMA6
A3LSU9	GO:0000329	fungal-type vacuole membrane	PICST_71868	VMA6
A3LSU9	GO:0007035	vacuolar acidification	PICST_71868	VMA6
A3LSU9	GO:0033179	proton-transporting V-type ATPase, V0 domain	PICST_71868	VMA6
A3LQJ7	GO:0009268	response to pH	PICST_56356	
A3LQJ7	GO:0006886	intracellular protein transport	PICST_56356	
A3LQJ7	GO:0019898	extrinsic component of membrane	PICST_56356	
A3LQJ7	GO:0005829	cytosol	PICST_56356	
A3LQJ7	GO:0031505	fungal-type cell wall organization	PICST_56356	
A3LQJ7	GO:0005515	protein binding	PICST_56356	
A3LXI8	GO:0000213	tRNA-intron endonuclease activity	PICST_61790	
A3LXI8	GO:0000214	tRNA-intron endonuclease complex	PICST_61790	
A3LXI8	GO:0000379	tRNA-type intron splice site recognition and cleavage	PICST_61790	
A3LXI8	GO:0012505	endomembrane system	PICST_61790	
A3LXI8	GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	PICST_61790	
A3LXI8	GO:0005741	mitochondrial outer membrane	PICST_61790	
A3GG18	GO:0005762	mitochondrial large ribosomal subunit	PICST_37824	MRL37
A3GG18	GO:0030435	sporulation resulting in formation of a cellular spore	PICST_37824	MRL37
A3GG18	GO:0032543	mitochondrial translation	PICST_37824	MRL37
A3GG18	GO:0003735	structural constituent of ribosome	PICST_37824	MRL37
A3LYD7	GO:0042645	mitochondrial nucleoid	PICST_90602	RPL12B
A3LYD7	GO:0005840	ribosome	PICST_90602	RPL12B
A3LYD7	GO:0005762	mitochondrial large ribosomal subunit	PICST_90602	RPL12B
A3LYD7	GO:0006412	translation	PICST_90602	RPL12B
A3LYD7	GO:0032543	mitochondrial translation	PICST_90602	RPL12B
A3LYD7	GO:0003735	structural constituent of ribosome	PICST_90602	RPL12B
A3GF67	GO:0007034	vacuolar transport	PICST_28136	
A3LRR0	GO:0000186	activation of MAPKK activity	PICST_67318	
A3LRR0	GO:0032093	SAM domain binding	PICST_67318	
A3LRR0	GO:0010525	regulation of transposition, RNA-mediated	PICST_67318	
A3LRR0	GO:0000165	MAPK cascade	PICST_67318	
A3LRR0	GO:0004709	MAP kinase kinase kinase activity	PICST_67318	
A3LRR0	GO:0000750	pheromone-dependent signal transduction involved in conjugation with cellular fusion	PICST_67318	
A3LRR0	GO:0000196	cell wall integrity MAPK cascade	PICST_67318	
A3LRR0	GO:0004672	protein kinase activity	PICST_67318	
A3LRR0	GO:0006468	protein phosphorylation	PICST_67318	
A3LRR0	GO:0042981	regulation of apoptotic process	PICST_67318	
A3LRR0	GO:0007346	regulation of mitotic cell cycle	PICST_67318	
A3LRR0	GO:0031098	stress-activated protein kinase signaling cascade	PICST_67318	
A3LRR0	GO:0034605	cellular response to heat	PICST_67318	
A3LRR0	GO:0001403	invasive growth in response to glucose limitation	PICST_67318	
A3LRR0	GO:0042802	identical protein binding	PICST_67318	
A3LRR0	GO:0007124	pseudohyphal growth	PICST_67318	
A3LRR0	GO:0005524	ATP binding	PICST_67318	
A3LRR0	GO:0005737	cytoplasm	PICST_67318	
A3LRR0	GO:0007232	osmosensory signaling pathway via Sho1 osmosensor	PICST_67318	
A3LRR0	GO:0005515	protein binding	PICST_67318	
A3LQW8	GO:0046983	protein dimerization activity	PICST_65363	RPC19
A3LQW8	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	PICST_65363	RPC19
A3LQW8	GO:0005666	RNA polymerase III complex	PICST_65363	RPC19
A3LQW8	GO:0042797	tRNA transcription by RNA polymerase III	PICST_65363	RPC19
A3LQW8	GO:0006386	termination of RNA polymerase III transcription	PICST_65363	RPC19
A3LQW8	GO:0005736	RNA polymerase I complex	PICST_65363	RPC19
A3LQW8	GO:0001054	RNA polymerase I activity	PICST_65363	RPC19
A3LQW8	GO:0042254	ribosome biogenesis	PICST_65363	RPC19
A3LQW8	GO:0006360	transcription by RNA polymerase I	PICST_65363	RPC19
A3LQW8	GO:0005654	nucleoplasm	PICST_65363	RPC19
A3LQW8	GO:0003677	DNA binding	PICST_65363	RPC19
A3LQW8	GO:0006351	transcription, DNA-templated	PICST_65363	RPC19
A3LUI1	GO:0015794	glycerol-3-phosphate transmembrane transport	PICST_83361	PHO91
A3LUI1	GO:0015169	glycerol-3-phosphate transmembrane transporter activity	PICST_83361	PHO91
A3LUI1	GO:0005315	inorganic phosphate transmembrane transporter activity	PICST_83361	PHO91
A3LUI1	GO:2000185	regulation of phosphate transmembrane transport	PICST_83361	PHO91
A3LUI1	GO:0006817	phosphate ion transport	PICST_83361	PHO91
A3LUI1	GO:0022857	transmembrane transporter activity	PICST_83361	PHO91
A3LUI1	GO:0006814	sodium ion transport	PICST_83361	PHO91
A3LUI1	GO:0006797	polyphosphate metabolic process	PICST_83361	PHO91
A3LUI1	GO:0000329	fungal-type vacuole membrane	PICST_83361	PHO91
A3LUI1	GO:1990816	vacuole-mitochondrion membrane contact site	PICST_83361	PHO91
A3LUI1	GO:0016020	membrane	PICST_83361	PHO91
A3LUI1	GO:0016021	integral component of membrane	PICST_83361	PHO91
A3LUI1	GO:0055085	transmembrane transport	PICST_83361	PHO91
A3LUJ5	GO:0016562	protein import into peroxisome matrix, receptor recycling	PICST_31786	PEX6
A3LUJ5	GO:0046982	protein heterodimerization activity	PICST_31786	PEX6
A3LUJ5	GO:0005777	peroxisome	PICST_31786	PEX6
A3LUJ5	GO:0005778	peroxisomal membrane	PICST_31786	PEX6
A3LUJ5	GO:0001302	replicative cell aging	PICST_31786	PEX6
A3LUJ5	GO:0005524	ATP binding	PICST_31786	PEX6
A3LUJ5	GO:0005829	cytosol	PICST_31786	PEX6
A3LUJ5	GO:0016887	ATPase activity	PICST_31786	PEX6
A3M0F1	GO:0070152	mitochondrial isoleucyl-tRNA aminoacylation	PICST_63933	ISM1
A3M0F1	GO:0006418	tRNA aminoacylation for protein translation	PICST_63933	ISM1
A3M0F1	GO:0004812	aminoacyl-tRNA ligase activity	PICST_63933	ISM1
A3M0F1	GO:0006428	isoleucyl-tRNA aminoacylation	PICST_63933	ISM1
A3M0F1	GO:0004822	isoleucine-tRNA ligase activity	PICST_63933	ISM1
A3M0F1	GO:0000166	nucleotide binding	PICST_63933	ISM1
A3M0F1	GO:0000049	tRNA binding	PICST_63933	ISM1
A3M0F1	GO:0002161	aminoacyl-tRNA editing activity	PICST_63933	ISM1
A3M0F1	GO:0032543	mitochondrial translation	PICST_63933	ISM1
A3M0F1	GO:0005759	mitochondrial matrix	PICST_63933	ISM1
A3M0F1	GO:0005739	mitochondrion	PICST_63933	ISM1
A3M0F1	GO:0005524	ATP binding	PICST_63933	ISM1
A3LSY1	GO:0006898	receptor-mediated endocytosis	PICST_59158	
A3LSY1	GO:0019236	response to pheromone	PICST_59158	
A3LSY1	GO:0072659	protein localization to plasma membrane	PICST_59158	
A3LSY1	GO:0030479	actin cortical patch	PICST_59158	
A3LSY1	GO:0005768	endosome	PICST_59158	
A3LSY1	GO:0006623	protein targeting to vacuole	PICST_59158	
A3LSY1	GO:0005829	cytosol	PICST_59158	
A3LSY1	GO:0005886	plasma membrane	PICST_59158	
A3LSY1	GO:0005515	protein binding	PICST_59158	
A3LXU1	GO:0008637	apoptotic mitochondrial changes	PICST_90190	
A3LXU1	GO:0051131	chaperone-mediated protein complex assembly	PICST_90190	
A3LXU1	GO:0045041	protein import into mitochondrial intermembrane space	PICST_90190	
A3LXU1	GO:0050821	protein stabilization	PICST_90190	
A3LXU1	GO:0044183	protein folding chaperone	PICST_90190	
A3LXU1	GO:0051087	chaperone binding	PICST_90190	
A3LXU1	GO:0042645	mitochondrial nucleoid	PICST_90190	
A3LXU1	GO:0006458	'de novo' protein folding	PICST_90190	
A3LXU1	GO:0051604	protein maturation	PICST_90190	
A3LXU1	GO:0061077	chaperone-mediated protein folding	PICST_90190	
A3LXU1	GO:0003697	single-stranded DNA binding	PICST_90190	
A3LXU1	GO:0005758	mitochondrial intermembrane space	PICST_90190	
A3LXU1	GO:0003688	DNA replication origin binding	PICST_90190	
A3LXU1	GO:0051082	unfolded protein binding	PICST_90190	
A3LXU1	GO:0006457	protein folding	PICST_90190	
A3LXU1	GO:0042026	protein refolding	PICST_90190	
A3LXU1	GO:0005759	mitochondrial matrix	PICST_90190	
A3LXU1	GO:0005739	mitochondrion	PICST_90190	
A3LXU1	GO:0005524	ATP binding	PICST_90190	
A3LXU1	GO:0005829	cytosol	PICST_90190	
A3LXU1	GO:0016887	ATPase activity	PICST_90190	
A3LXU1	GO:0005743	mitochondrial inner membrane	PICST_90190	
A3LSW1	GO:0005787	signal peptidase complex	PICST_72181	
A3LSW1	GO:0006465	signal peptide processing	PICST_72181	
A3LSW1	GO:0045047	protein targeting to ER	PICST_72181	
A3LSW1	GO:0008233	peptidase activity	PICST_72181	
A3LSW1	GO:0016021	integral component of membrane	PICST_72181	
A3GFR5	GO:0015629	actin cytoskeleton	PICST_85872	ARC35
A3GFR5	GO:0006898	receptor-mediated endocytosis	PICST_85872	ARC35
A3GFR5	GO:0000226	microtubule cytoskeleton organization	PICST_85872	ARC35
A3GFR5	GO:0030041	actin filament polymerization	PICST_85872	ARC35
A3GFR5	GO:0030036	actin cytoskeleton organization	PICST_85872	ARC35
A3GFR5	GO:0005198	structural molecule activity	PICST_85872	ARC35
A3GFR5	GO:0034314	Arp2/3 complex-mediated actin nucleation	PICST_85872	ARC35
A3GFR5	GO:0005885	Arp2/3 protein complex	PICST_85872	ARC35
A3GFR5	GO:0051015	actin filament binding	PICST_85872	ARC35
A3GFR5	GO:0030479	actin cortical patch	PICST_85872	ARC35
A3GFR5	GO:0000001	mitochondrion inheritance	PICST_85872	ARC35
A3GFR5	GO:0005200	structural constituent of cytoskeleton	PICST_85872	ARC35
A3GFR5	GO:0005829	cytosol	PICST_85872	ARC35
A3GFR5	GO:0030833	regulation of actin filament polymerization	PICST_85872	ARC35
A3LY63	GO:0003824	catalytic activity	PICST_84931	
A3LY63	GO:0046872	metal ion binding	PICST_84931	
A3LVL2	GO:0004385	guanylate kinase activity	PICST_72675	GUK1
A3LVL2	GO:0046711	GDP biosynthetic process	PICST_72675	GUK1
A3LVL2	GO:0006163	purine nucleotide metabolic process	PICST_72675	GUK1
A3LVL2	GO:0005524	ATP binding	PICST_72675	GUK1
A3LVL2	GO:0005829	cytosol	PICST_72675	GUK1
A3GH72	GO:0045721	negative regulation of gluconeogenesis	PICST_53424	
A3GH72	GO:0034657	GID complex	PICST_53424	
A3GH72	GO:0007089	traversing start control point of mitotic cell cycle	PICST_53424	
A3GH72	GO:0007049	cell cycle	PICST_53424	
A3GH72	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	PICST_53424	
A3GH72	GO:0005634	nucleus	PICST_53424	
A3GH72	GO:0005737	cytoplasm	PICST_53424	
A3M097	GO:0006614	SRP-dependent cotranslational protein targeting to membrane	PICST_85463	SEC63
A3M097	GO:0046967	cytosol to endoplasmic reticulum transport	PICST_85463	SEC63
A3M097	GO:0031207	Sec62/Sec63 complex	PICST_85463	SEC63
A3M097	GO:0031204	posttranslational protein targeting to membrane, translocation	PICST_85463	SEC63
A3M097	GO:0008565	obsolete protein transporter activity	PICST_85463	SEC63
A3M097	GO:0005637	nuclear inner membrane	PICST_85463	SEC63
A3M097	GO:0030176	integral component of endoplasmic reticulum membrane	PICST_85463	SEC63
A3M097	GO:0006620	posttranslational protein targeting to endoplasmic reticulum membrane	PICST_85463	SEC63
A3GI84	GO:0051382	kinetochore assembly	PICST_29256	
A3GI84	GO:0000712	resolution of meiotic recombination intermediates	PICST_29256	
A3GI84	GO:0071821	FANCM-MHF complex	PICST_29256	
A3GI84	GO:0043240	Fanconi anaemia nuclear complex	PICST_29256	
A3GI84	GO:0046982	protein heterodimerization activity	PICST_29256	
A3GI84	GO:0003690	double-stranded DNA binding	PICST_29256	
A3GI84	GO:0031297	replication fork processing	PICST_29256	
A3GI84	GO:0006281	DNA repair	PICST_29256	
A3GI84	GO:0006974	cellular response to DNA damage stimulus	PICST_29256	
A3GFK6	GO:0000941	condensed nuclear chromosome inner kinetochore	PICST_28281	
A3GFK6	GO:0000818	nuclear MIS12/MIND complex	PICST_28281	
A3GFK6	GO:0000070	mitotic sister chromatid segregation	PICST_28281	
A3GFK6	GO:0051455	monopolar spindle attachment to meiosis I kinetochore	PICST_28281	
A3GFK6	GO:0000776	kinetochore	PICST_28281	
A3GFK6	GO:0051301	cell division	PICST_28281	
A3GFK6	GO:0007059	chromosome segregation	PICST_28281	
A3GFK6	GO:0000922	spindle pole	PICST_28281	
A3GFK6	GO:0000444	MIS12/MIND type complex	PICST_28281	
A3LZL4	GO:0071168	protein localization to chromatin	PICST_68402	
A3LZL4	GO:0005729	2-micrometer circle DNA	PICST_68402	
A3LZL4	GO:0030543	2-micrometer plasmid partitioning	PICST_68402	
A3LZL4	GO:0032116	SMC loading complex	PICST_68402	
A3LZL4	GO:0071169	establishment of protein localization to chromatin	PICST_68402	
A3LZL4	GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	PICST_68402	
A3LZL4	GO:0010468	regulation of gene expression	PICST_68402	
A3LZL4	GO:0070058	tRNA gene clustering	PICST_68402	
A3LZL4	GO:0007076	mitotic chromosome condensation	PICST_68402	
A3LZL4	GO:0070550	rDNA condensation	PICST_68402	
A3LZL4	GO:0007064	mitotic sister chromatid cohesion	PICST_68402	
A3LZL4	GO:0000775	chromosome, centromeric region	PICST_68402	
A3LZL4	GO:0043565	sequence-specific DNA binding	PICST_68402	
A3LZL4	GO:0034087	establishment of mitotic sister chromatid cohesion	PICST_68402	
A3LZL4	GO:0006302	double-strand break repair	PICST_68402	
A3LZL4	GO:1990414	replication-born double-strand break repair via sister chromatid exchange	PICST_68402	
A3LZL4	GO:0003682	chromatin binding	PICST_68402	
A3LZL4	GO:0000790	nuclear chromatin	PICST_68402	
A3LZL4	GO:0005634	nucleus	PICST_68402	
A3LZL4	GO:0006355	regulation of transcription, DNA-templated	PICST_68402	
A3LZL4	GO:0006351	transcription, DNA-templated	PICST_68402	
A3LZL4	GO:0005829	cytosol	PICST_68402	
A3LT23	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	PICST_89002	
A3LT23	GO:0060548	negative regulation of cell death	PICST_89002	
A3LT23	GO:1904377	positive regulation of protein localization to cell periphery	PICST_89002	
A3LT23	GO:0030906	retromer, cargo-selective complex	PICST_89002	
A3LT23	GO:0030904	retromer complex	PICST_89002	
A3LT23	GO:0005770	late endosome	PICST_89002	
A3LT23	GO:0042147	retrograde transport, endosome to Golgi	PICST_89002	
A3LT23	GO:0000329	fungal-type vacuole membrane	PICST_89002	
A3LT23	GO:0005768	endosome	PICST_89002	
A3LT23	GO:0015031	protein transport	PICST_89002	
A3LT23	GO:0006886	intracellular protein transport	PICST_89002	
A3LT23	GO:0045053	protein retention in Golgi apparatus	PICST_89002	
A3LT23	GO:0005829	cytosol	PICST_89002	
A3LTK5	GO:0019171	3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity	PICST_58974	
A3LTK5	GO:0006633	fatty acid biosynthetic process	PICST_58974	
A3LTK5	GO:0016491	oxidoreductase activity	PICST_58974	
A3LTK5	GO:0005739	mitochondrion	PICST_58974	
A3LRY6	GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	PICST_44059	
A3LRY6	GO:0005737	cytoplasm	PICST_44059	
A3LY66	GO:0006418	tRNA aminoacylation for protein translation	PICST_84563	SYN4
A3LY66	GO:0004812	aminoacyl-tRNA ligase activity	PICST_84563	SYN4
A3LY66	GO:0004816	asparagine-tRNA ligase activity	PICST_84563	SYN4
A3LY66	GO:0006421	asparaginyl-tRNA aminoacylation	PICST_84563	SYN4
A3LY66	GO:0070145	mitochondrial asparaginyl-tRNA aminoacylation	PICST_84563	SYN4
A3LY66	GO:0000166	nucleotide binding	PICST_84563	SYN4
A3LY66	GO:0003676	nucleic acid binding	PICST_84563	SYN4
A3LY66	GO:0005759	mitochondrial matrix	PICST_84563	SYN4
A3LY66	GO:0005739	mitochondrion	PICST_84563	SYN4
A3LY66	GO:0005524	ATP binding	PICST_84563	SYN4
A3LVD2	GO:0002084	protein depalmitoylation	PICST_83761	
A3LVD2	GO:0008474	palmitoyl-(protein) hydrolase activity	PICST_83761	
A3LVD2	GO:0035601	protein deacylation	PICST_83761	
A3LVD2	GO:0006631	fatty acid metabolic process	PICST_83761	
A3LVD2	GO:0016787	hydrolase activity	PICST_83761	
A3LVD2	GO:0052689	carboxylic ester hydrolase activity	PICST_83761	
A3LVD2	GO:0005634	nucleus	PICST_83761	
A3LVD2	GO:0005737	cytoplasm	PICST_83761	
A3GH13	GO:0003861	3-isopropylmalate dehydratase activity	PICST_68659	LEU1
A3GH13	GO:0009316	3-isopropylmalate dehydratase complex	PICST_68659	LEU1
A3GH13	GO:0009098	leucine biosynthetic process	PICST_68659	LEU1
A3GH13	GO:0010494	cytoplasmic stress granule	PICST_68659	LEU1
A3GH13	GO:0051539	4 iron, 4 sulfur cluster binding	PICST_68659	LEU1
A3GH13	GO:0005829	cytosol	PICST_68659	LEU1
A3GH13	GO:0046872	metal ion binding	PICST_68659	LEU1
A3LVP2	GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	PICST_60868	
A3LVP2	GO:0051571	positive regulation of histone H3-K4 methylation	PICST_60868	
A3LVP2	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	PICST_60868	
A3LVP2	GO:1901409	positive regulation of phosphorylation of RNA polymerase II C-terminal domain	PICST_60868	
A3LVP2	GO:0033184	positive regulation of histone ubiquitination	PICST_60868	
A3LVP2	GO:0000070	mitotic sister chromatid segregation	PICST_60868	
A3LVP2	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	PICST_60868	
A3LVP2	GO:0006353	DNA-templated transcription, termination	PICST_60868	
A3LVP2	GO:0006357	regulation of transcription by RNA polymerase II	PICST_60868	
A3LVP2	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	PICST_60868	
A3LVP2	GO:0045944	positive regulation of transcription by RNA polymerase II	PICST_60868	
A3LVP2	GO:0005634	nucleus	PICST_60868	
A3LVP2	GO:0006351	transcription, DNA-templated	PICST_60868	
A3LVP2	GO:0042025	host cell nucleus	PICST_60868	
A3LZK1	GO:0000139	Golgi membrane	PICST_33573	
A3LZK1	GO:0042802	identical protein binding	PICST_33573	
A3LZK1	GO:0017137	Rab GTPase binding	PICST_33573	
A3LZK1	GO:0005794	Golgi apparatus	PICST_33573	
A3LZK1	GO:0016021	integral component of membrane	PICST_33573	
A3GHV9	GO:0042176	regulation of protein catabolic process	PICST_65037	
A3GHV9	GO:0000502	proteasome complex	PICST_65037	
A3GHV9	GO:0030674	protein-macromolecule adaptor activity	PICST_65037	
A3GHV9	GO:0008540	proteasome regulatory particle, base subcomplex	PICST_65037	
A3GHV9	GO:0006511	ubiquitin-dependent protein catabolic process	PICST_65037	
A3GHV9	GO:0030234	enzyme regulator activity	PICST_65037	
A3GHV9	GO:0034515	proteasome storage granule	PICST_65037	
A3GHV9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	PICST_65037	
A3GHV9	GO:0005634	nucleus	PICST_65037	
A3LXB9	GO:0005777	peroxisome	PICST_32763	
A3LXB9	GO:0004842	ubiquitin-protein transferase activity	PICST_32763	
A3LXB9	GO:0051321	meiotic cell cycle	PICST_32763	
A3LXB9	GO:0030435	sporulation resulting in formation of a cellular spore	PICST_32763	
A3LXB9	GO:0045721	negative regulation of gluconeogenesis	PICST_32763	
A3LXB9	GO:0034657	GID complex	PICST_32763	
A3LXB9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	PICST_32763	
A3LXB9	GO:0005829	cytosol	PICST_32763	
A3GHY1	GO:0006379	mRNA cleavage	PICST_29148	
A3GHY1	GO:0000172	ribonuclease MRP complex	PICST_29148	
A3GHY1	GO:0004526	ribonuclease P activity	PICST_29148	
A3GHY1	GO:0000294	nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay	PICST_29148	
A3GHY1	GO:0005655	nucleolar ribonuclease P complex	PICST_29148	
A3GHY1	GO:0008033	tRNA processing	PICST_29148	
A3GHY1	GO:0034965	intronic box C/D snoRNA processing	PICST_29148	
A3GHY1	GO:0006364	rRNA processing	PICST_29148	
A3GHY1	GO:0005634	nucleus	PICST_29148	
A3GHY1	GO:0005829	cytosol	PICST_29148	
A3LVL6	GO:0000481	maturation of 5S rRNA	PICST_36313	
A3LVL6	GO:0045292	mRNA cis splicing, via spliceosome	PICST_36313	
A3LVL6	GO:0000387	spliceosomal snRNP assembly	PICST_36313	
A3LVL6	GO:0046540	U4/U6 x U5 tri-snRNP complex	PICST_36313	
A3LVL6	GO:0005681	spliceosomal complex	PICST_36313	
A3LVL6	GO:0000398	mRNA splicing, via spliceosome	PICST_36313	
A3LVL6	GO:0005634	nucleus	PICST_36313	
A3LNG1	GO:0031503	protein-containing complex localization	PICST_54032	PRS4
A3LNG1	GO:0016787	hydrolase activity	PICST_54032	PRS4
A3LNG1	GO:0070651	nonfunctional rRNA decay	PICST_54032	PRS4
A3LNG1	GO:0043171	peptide catabolic process	PICST_54032	PRS4
A3LNG1	GO:0030163	protein catabolic process	PICST_54032	PRS4
