"UniprotID"	"GOterm"	"GOname"	"GeneName"	"GeneShort"
"O59721"	"GO:0006396"	"RNA processing"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0001522"	"pseudouridine synthesis"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:1990481"	"mRNA pseudouridine synthesis"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0009982"	"pseudouridine synthase activity"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0009451"	"RNA modification"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0006400"	"tRNA modification"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0003723"	"RNA binding"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0005634"	"nucleus"	"SPBC11C11.10 SPBC3B8.13c"	""
"O59721"	"GO:0005739"	"mitochondrion"	"SPBC11C11.10 SPBC3B8.13c"	""
"Q09717"	"GO:0046907"	"intracellular transport"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0007051"	"spindle organization"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0006405"	"RNA export from nucleus"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0008536"	"Ran GTPase binding"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0000082"	"G1/S transition of mitotic cell cycle"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0005634"	"nucleus"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0005096"	"GTPase activator activity"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0006606"	"protein import into nucleus"	"SPBC1773.07c"	"sbp1"
"Q09717"	"GO:0005737"	"cytoplasm"	"SPBC1773.07c"	"sbp1"
"O74391"	"GO:0005840"	"ribosome"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0030687"	"preribosome, large subunit precursor"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0000027"	"ribosomal large subunit assembly"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0006412"	"translation"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0002181"	"cytoplasmic translation"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0003723"	"RNA binding"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0022625"	"cytosolic large ribosomal subunit"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0019843"	"rRNA binding"	"SPBC4F6.04"	"rpl2502"
"O74391"	"GO:0003735"	"structural constituent of ribosome"	"SPBC4F6.04"	"rpl2502"
"O14341"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"SPBC2F12.10"	""
"O14341"	"GO:0032543"	"mitochondrial translation"	"SPBC2F12.10"	""
"O14341"	"GO:0003735"	"structural constituent of ribosome"	"SPBC2F12.10"	""
"P41391"	"GO:0006404"	"RNA import into nucleus"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0006407"	"rRNA export from nucleus"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0006409"	"tRNA export from nucleus"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0000054"	"ribosomal subunit export from nucleus"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0000781"	"chromosome, telomeric region"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0006348"	"chromatin silencing at telomere"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0005634"	"nucleus"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0005096"	"GTPase activator activity"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0006606"	"protein import into nucleus"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0005829"	"cytosol"	"SPAC22E12.07"	"rna1"
"P41391"	"GO:0005515"	"protein binding"	"SPAC22E12.07"	"rna1"
"Q1MTN7"	"GO:0008859"	"exoribonuclease II activity"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0045025"	"mitochondrial degradosome"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0000957"	"mitochondrial RNA catabolic process"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0004540"	"ribonuclease activity"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0000932"	"P-body"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0000175"	"3'-5'-exoribonuclease activity"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0006364"	"rRNA processing"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0003723"	"RNA binding"	"SPCC1322.01"	"rpm1"
"Q1MTN7"	"GO:0005759"	"mitochondrial matrix"	"SPCC1322.01"	"rpm1"
"Q9UTD7"	"GO:0006364"	"rRNA processing"	"SPAC227.02c"	"rrp15"
"Q9UTD7"	"GO:0000466"	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"SPAC227.02c"	"rrp15"
"Q9UTD7"	"GO:0030687"	"preribosome, large subunit precursor"	"SPAC227.02c"	"rrp15"
"Q9UTD7"	"GO:0000463"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"SPAC227.02c"	"rrp15"
"Q9UTD7"	"GO:0005730"	"nucleolus"	"SPAC227.02c"	"rrp15"
"O74892"	"GO:0015935"	"small ribosomal subunit"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0006407"	"rRNA export from nucleus"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0070181"	"small ribosomal subunit rRNA binding"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0045903"	"positive regulation of translational fidelity"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0005840"	"ribosome"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0022627"	"cytosolic small ribosomal subunit"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0032040"	"small-subunit processome"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0031167"	"rRNA methylation"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0005654"	"nucleoplasm"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0006412"	"translation"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0003723"	"RNA binding"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0003735"	"structural constituent of ribosome"	"SPCC576.08c"	"rps2"
"O74892"	"GO:0005730"	"nucleolus"	"SPCC576.08c"	"rps2"
"O94667"	"GO:2001160"	"regulation of histone H3-K79 methylation"	"SPBC651.09c"	""
"O94667"	"GO:0034402"	"recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex"	"SPBC651.09c"	""
"O94667"	"GO:0001015"	"snoRNA transcription by RNA polymerase II"	"SPBC651.09c"	""
"O94667"	"GO:2001166"	"regulation of histone H2B ubiquitination"	"SPBC651.09c"	""
"O94667"	"GO:0016570"	"histone modification"	"SPBC651.09c"	""
"O94667"	"GO:0070911"	"global genome nucleotide-excision repair"	"SPBC651.09c"	""
"O94667"	"GO:0031938"	"regulation of chromatin silencing at telomere"	"SPBC651.09c"	""
"O94667"	"GO:2001209"	"positive regulation of transcription elongation from RNA polymerase I promoter"	"SPBC651.09c"	""
"O94667"	"GO:0031124"	"mRNA 3'-end processing"	"SPBC651.09c"	""
"O94667"	"GO:0001076"	"obsolete transcription factor activity, RNA polymerase II transcription factor binding"	"SPBC651.09c"	""
"O94667"	"GO:2001165"	"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"	"SPBC651.09c"	""
"O94667"	"GO:2001163"	"regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"	"SPBC651.09c"	""
"O94667"	"GO:2001173"	"regulation of histone H2B conserved C-terminal lysine ubiquitination"	"SPBC651.09c"	""
"O94667"	"GO:0006353"	"DNA-templated transcription, termination"	"SPBC651.09c"	""
"O94667"	"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"SPBC651.09c"	""
"O94667"	"GO:0035327"	"transcriptionally active chromatin"	"SPBC651.09c"	""
"O94667"	"GO:0031126"	"snoRNA 3'-end processing"	"SPBC651.09c"	""
"O94667"	"GO:0090262"	"regulation of transcription-coupled nucleotide-excision repair"	"SPBC651.09c"	""
"O94667"	"GO:0051569"	"regulation of histone H3-K4 methylation"	"SPBC651.09c"	""
"O94667"	"GO:0016593"	"Cdc73/Paf1 complex"	"SPBC651.09c"	""
"O94667"	"GO:1990269"	"RNA polymerase II C-terminal domain phosphoserine binding"	"SPBC651.09c"	""
"O94667"	"GO:0006357"	"regulation of transcription by RNA polymerase II"	"SPBC651.09c"	""
"O94667"	"GO:0032968"	"positive regulation of transcription elongation from RNA polymerase II promoter"	"SPBC651.09c"	""
"O94667"	"GO:0000122"	"negative regulation of transcription by RNA polymerase II"	"SPBC651.09c"	""
"O94667"	"GO:0003677"	"DNA binding"	"SPBC651.09c"	""
"O94667"	"GO:0003723"	"RNA binding"	"SPBC651.09c"	""
"O94667"	"GO:0005634"	"nucleus"	"SPBC651.09c"	""
"O94397"	"GO:0016578"	"histone deubiquitination"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0071819"	"DUBm complex"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0046695"	"SLIK (SAGA-like) complex"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0000124"	"SAGA complex"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0005198"	"structural molecule activity"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0006325"	"chromatin organization"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0008047"	"enzyme activator activity"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0045899"	"positive regulation of RNA polymerase II transcription preinitiation complex assembly"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0006406"	"mRNA export from nucleus"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0005634"	"nucleus"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0006351"	"transcription, DNA-templated"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0016573"	"histone acetylation"	"SPCC126.04c"	"sgf73"
"O94397"	"GO:0005829"	"cytosol"	"SPCC126.04c"	"sgf73"
"O74908"	"GO:0000214"	"tRNA-intron endonuclease complex"	"SPCC613.09"	"sen54"
"O74908"	"GO:0000379"	"tRNA-type intron splice site recognition and cleavage"	"SPCC613.09"	"sen54"
"O74908"	"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"	"SPCC613.09"	"sen54"
"O74908"	"GO:0012505"	"endomembrane system"	"SPCC613.09"	"sen54"
"O74908"	"GO:0005741"	"mitochondrial outer membrane"	"SPCC613.09"	"sen54"
"Q9P4X4"	"GO:0019905"	"syntaxin binding"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0005483"	"soluble NSF attachment protein activity"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0006914"	"autophagy"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0031201"	"SNARE complex"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0001671"	"ATPase activator activity"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0006886"	"intracellular protein transport"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0035494"	"SNARE complex disassembly"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0042144"	"vacuole fusion, non-autophagic"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0048280"	"vesicle fusion with Golgi apparatus"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0019898"	"extrinsic component of membrane"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0005829"	"cytosol"	"SPAC959.02"	"sec17"
"Q9P4X4"	"GO:0005515"	"protein binding"	"SPAC959.02"	"sec17"
"Q9P7Q4"	"GO:0048211"	"Golgi vesicle docking"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0048219"	"inter-Golgi cisterna vesicle-mediated transport"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0035494"	"SNARE complex disassembly"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0005773"	"vacuole"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0042144"	"vacuole fusion, non-autophagic"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0043001"	"Golgi to plasma membrane protein transport"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0048280"	"vesicle fusion with Golgi apparatus"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0070300"	"phosphatidic acid binding"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0000149"	"SNARE binding"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0000045"	"autophagosome assembly"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0005794"	"Golgi apparatus"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0016236"	"macroautophagy"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0005524"	"ATP binding"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0016887"	"ATPase activity"	"SPAC1834.11c"	"sec18"
"Q9P7Q4"	"GO:0005886"	"plasma membrane"	"SPAC1834.11c"	"sec18"
"O94590"	"GO:0031340"	"positive regulation of vesicle fusion"	"SPCC584.05"	"sec1"
"O94590"	"GO:0006904"	"vesicle docking involved in exocytosis"	"SPCC584.05"	"sec1"
"O94590"	"GO:0005934"	"cellular bud tip"	"SPCC584.05"	"sec1"
"O94590"	"GO:0005935"	"cellular bud neck"	"SPCC584.05"	"sec1"
"O94590"	"GO:0015031"	"protein transport"	"SPCC584.05"	"sec1"
"O94590"	"GO:0000149"	"SNARE binding"	"SPCC584.05"	"sec1"
"O94590"	"GO:0016192"	"vesicle-mediated transport"	"SPCC584.05"	"sec1"
"O94590"	"GO:0006887"	"exocytosis"	"SPCC584.05"	"sec1"
"O94590"	"GO:0005886"	"plasma membrane"	"SPCC584.05"	"sec1"
"Q10366"	"GO:0050714"	"positive regulation of protein secretion"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0042998"	"positive regulation of Golgi to plasma membrane protein transport"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0004430"	"1-phosphatidylinositol 4-kinase activity"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0046854"	"phosphatidylinositol phosphorylation"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0048015"	"phosphatidylinositol-mediated signaling"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0016301"	"kinase activity"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0005802"	"trans-Golgi network"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0006897"	"endocytosis"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0005634"	"nucleus"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0016020"	"membrane"	"SPAC22E12.16c"	"pik1"
"Q10366"	"GO:0005524"	"ATP binding"	"SPAC22E12.16c"	"pik1"
"O94651"	"GO:0048278"	"vesicle docking"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0006906"	"vesicle fusion"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0005484"	"SNAP receptor activity"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0005768"	"endosome"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0031201"	"SNARE complex"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0006896"	"Golgi to vacuole transport"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0006886"	"intracellular protein transport"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0000149"	"SNARE binding"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0016192"	"vesicle-mediated transport"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0000011"	"vacuole inheritance"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0032258"	"cytoplasm to vacuole transport by the Cvt pathway"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0005794"	"Golgi apparatus"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0016236"	"macroautophagy"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0016020"	"membrane"	"SPBC31E1.04"	"pep12"
"O94651"	"GO:0016021"	"integral component of membrane"	"SPBC31E1.04"	"pep12"
"O14094"	"GO:0016462"	"pyrophosphatase activity"	"SPAC2F3.11"	""
"O14094"	"GO:0006798"	"polyphosphate catabolic process"	"SPAC2F3.11"	""
"O14094"	"GO:0004309"	"exopolyphosphatase activity"	"SPAC2F3.11"	""
"O14094"	"GO:0005759"	"mitochondrial matrix"	"SPAC2F3.11"	""
"O14094"	"GO:0005829"	"cytosol"	"SPAC2F3.11"	""
"O14094"	"GO:0005737"	"cytoplasm"	"SPAC2F3.11"	""
"O14094"	"GO:0046872"	"metal ion binding"	"SPAC2F3.11"	""
"O14094"	"GO:0005886"	"plasma membrane"	"SPAC2F3.11"	""
"O14176"	"GO:0045292"	"mRNA cis splicing, via spliceosome"	"SPAC4D7.13"	"prp40"
"O14176"	"GO:0005685"	"U1 snRNP"	"SPAC4D7.13"	"prp40"
"O14176"	"GO:0071004"	"U2-type prespliceosome"	"SPAC4D7.13"	"prp40"
"O14176"	"GO:0000398"	"mRNA splicing, via spliceosome"	"SPAC4D7.13"	"prp40"
"O14176"	"GO:0003723"	"RNA binding"	"SPAC4D7.13"	"prp40"
"O14176"	"GO:0005634"	"nucleus"	"SPAC4D7.13"	"prp40"
"O14176"	"GO:0005515"	"protein binding"	"SPAC4D7.13"	"prp40"
"Q09912"	"GO:0051787"	"misfolded protein binding"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0070843"	"misfolded protein transport"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0071630"	"nuclear protein quality control by the ubiquitin-proteasome system"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0035719"	"tRNA import into nucleus"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0022627"	"cytosolic small ribosomal subunit"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0006413"	"translational initiation"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0051082"	"unfolded protein binding"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0006457"	"protein folding"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0003677"	"DNA binding"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0007049"	"cell cycle"	"SPCC830.07c"	"psi1"
"Q09912"	"GO:0005634"	"nucleus"	"SPCC830.07c"	"psi1"
"P36617"	"GO:1901255"	"nucleotide-excision repair involved in interstrand cross-link repair"	"SPCC970.01"	"rad16"
"P36617"	"GO:0000735"	"removal of nonhomologous ends"	"SPCC970.01"	"rad16"
"P36617"	"GO:0000110"	"nucleotide-excision repair factor 1 complex"	"SPCC970.01"	"rad16"
"P36617"	"GO:0006296"	"nucleotide-excision repair, DNA incision, 5'-to lesion"	"SPCC970.01"	"rad16"
"P36617"	"GO:0000736"	"double-strand break repair via single-strand annealing, removal of nonhomologous ends"	"SPCC970.01"	"rad16"
"P36617"	"GO:0000710"	"meiotic mismatch repair"	"SPCC970.01"	"rad16"
"P36617"	"GO:0000712"	"resolution of meiotic recombination intermediates"	"SPCC970.01"	"rad16"
"P36617"	"GO:0004520"	"endodeoxyribonuclease activity"	"SPCC970.01"	"rad16"
"P36617"	"GO:0003697"	"single-stranded DNA binding"	"SPCC970.01"	"rad16"
"P36617"	"GO:0004518"	"nuclease activity"	"SPCC970.01"	"rad16"
"P36617"	"GO:0003684"	"damaged DNA binding"	"SPCC970.01"	"rad16"
"P36617"	"GO:0006277"	"DNA amplification"	"SPCC970.01"	"rad16"
"P36617"	"GO:0000724"	"double-strand break repair via homologous recombination"	"SPCC970.01"	"rad16"
"P36617"	"GO:0006281"	"DNA repair"	"SPCC970.01"	"rad16"
"P36617"	"GO:0006312"	"mitotic recombination"	"SPCC970.01"	"rad16"
"P36617"	"GO:0003677"	"DNA binding"	"SPCC970.01"	"rad16"
"P36617"	"GO:0005634"	"nucleus"	"SPCC970.01"	"rad16"
"O59753"	"GO:1901255"	"nucleotide-excision repair involved in interstrand cross-link repair"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0000110"	"nucleotide-excision repair factor 1 complex"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0070914"	"UV-damage excision repair"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0033683"	"nucleotide-excision repair, DNA incision"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0003684"	"damaged DNA binding"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0006289"	"nucleotide-excision repair"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0006284"	"base-excision repair"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0008270"	"zinc ion binding"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0005634"	"nucleus"	"SPBC649.03"	"rhp14"
"O59753"	"GO:0042025"	"host cell nucleus"	"SPBC649.03"	"rhp14"
"P32587"	"GO:0016791"	"phosphatase activity"	"SPAC11E3.09"	"pyp3"
"P32587"	"GO:0016311"	"dephosphorylation"	"SPAC11E3.09"	"pyp3"
"P32587"	"GO:0004725"	"protein tyrosine phosphatase activity"	"SPAC11E3.09"	"pyp3"
"P32587"	"GO:0006470"	"protein dephosphorylation"	"SPAC11E3.09"	"pyp3"
"P32587"	"GO:0001403"	"invasive growth in response to glucose limitation"	"SPAC11E3.09"	"pyp3"
"P32587"	"GO:0007124"	"pseudohyphal growth"	"SPAC11E3.09"	"pyp3"
"P32587"	"GO:0005737"	"cytoplasm"	"SPAC11E3.09"	"pyp3"
"Q09870"	"GO:0006396"	"RNA processing"	"SPAC12G12.06c"	""
"Q09870"	"GO:0003824"	"catalytic activity"	"SPAC12G12.06c"	""
"Q09870"	"GO:0030686"	"90S preribosome"	"SPAC12G12.06c"	""
"Q09870"	"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"SPAC12G12.06c"	""
"Q09870"	"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"SPAC12G12.06c"	""
"Q09870"	"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"SPAC12G12.06c"	""
"Q09870"	"GO:0004521"	"endoribonuclease activity"	"SPAC12G12.06c"	""
"Q09870"	"GO:0042254"	"ribosome biogenesis"	"SPAC12G12.06c"	""
"Q09870"	"GO:0008047"	"enzyme activator activity"	"SPAC12G12.06c"	""
"Q09870"	"GO:0006364"	"rRNA processing"	"SPAC12G12.06c"	""
"Q09870"	"GO:0031167"	"rRNA methylation"	"SPAC12G12.06c"	""
"Q09870"	"GO:0005654"	"nucleoplasm"	"SPAC12G12.06c"	""
"Q09870"	"GO:0005730"	"nucleolus"	"SPAC12G12.06c"	""
"Q9Y7P0"	"GO:0004746"	"riboflavin synthase activity"	"SPCC1450.13c"	"rib5"
"Q9Y7P0"	"GO:0009231"	"riboflavin biosynthetic process"	"SPCC1450.13c"	"rib5"
"O14039"	"GO:0009383"	"rRNA (cytosine-C5-)-methyltransferase activity"	"SPAC2C4.06c"	"rcm1"
"O14039"	"GO:0070475"	"rRNA base methylation"	"SPAC2C4.06c"	"rcm1"
"O14039"	"GO:0008168"	"methyltransferase activity"	"SPAC2C4.06c"	"rcm1"
"O14039"	"GO:0003723"	"RNA binding"	"SPAC2C4.06c"	"rcm1"
"O14039"	"GO:0005634"	"nucleus"	"SPAC2C4.06c"	"rcm1"
"O14039"	"GO:0005730"	"nucleolus"	"SPAC2C4.06c"	"rcm1"
"O14181"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"SPAC4F8.05c"	"mrpl28"
"O14181"	"GO:0032543"	"mitochondrial translation"	"SPAC4F8.05c"	"mrpl28"
"O14181"	"GO:0003735"	"structural constituent of ribosome"	"SPAC4F8.05c"	"mrpl28"
"O74864"	"GO:0070180"	"large ribosomal subunit rRNA binding"	"SPCC18.14c"	"rpp0"
"O74864"	"GO:0042254"	"ribosome biogenesis"	"SPCC18.14c"	"rpp0"
"O74864"	"GO:0000027"	"ribosomal large subunit assembly"	"SPCC18.14c"	"rpp0"
"O74864"	"GO:0002181"	"cytoplasmic translation"	"SPCC18.14c"	"rpp0"
"O74864"	"GO:0022625"	"cytosolic large ribosomal subunit"	"SPCC18.14c"	"rpp0"
"O74864"	"GO:0003735"	"structural constituent of ribosome"	"SPCC18.14c"	"rpp0"
"O74864"	"GO:0005737"	"cytoplasm"	"SPCC18.14c"	"rpp0"
"P87232"	"GO:0005761"	"mitochondrial ribosome"	"SPCC4G3.06c"	"mrpl4"
"P87232"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"SPCC4G3.06c"	"mrpl4"
"P87232"	"GO:0006412"	"translation"	"SPCC4G3.06c"	"mrpl4"
"P87232"	"GO:0032543"	"mitochondrial translation"	"SPCC4G3.06c"	"mrpl4"
"P87232"	"GO:0003735"	"structural constituent of ribosome"	"SPCC4G3.06c"	"mrpl4"
"Q09100"	"GO:0030684"	"preribosome"	"SPAC3G6.04"	"rnp24"
"Q09100"	"GO:0003676"	"nucleic acid binding"	"SPAC3G6.04"	"rnp24"
"Q09100"	"GO:0003723"	"RNA binding"	"SPAC3G6.04"	"rnp24"
"Q09100"	"GO:0005730"	"nucleolus"	"SPAC3G6.04"	"rnp24"
"O60128"	"GO:0008534"	"oxidized purine nucleobase lesion DNA N-glycosylase activity"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0015935"	"small ribosomal subunit"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0006407"	"rRNA export from nucleus"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0000056"	"ribosomal small subunit export from nucleus"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0034236"	"protein kinase A catalytic subunit binding"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0030688"	"preribosome, small subunit precursor"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0003684"	"damaged DNA binding"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0022627"	"cytosolic small ribosomal subunit"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0006281"	"DNA repair"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0003906"	"DNA-(apurinic or apyrimidinic site) endonuclease activity"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0006412"	"translation"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0002181"	"cytoplasmic translation"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0003723"	"RNA binding"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0005634"	"nucleus"	"SPBC16G5.14c"	"rps3"
"O60128"	"GO:0003735"	"structural constituent of ribosome"	"SPBC16G5.14c"	"rps3"
"O14182"	"GO:0015935"	"small ribosomal subunit"	"SPAC4F8.06"	"mrps12"
"O14182"	"GO:0005761"	"mitochondrial ribosome"	"SPAC4F8.06"	"mrps12"
"O14182"	"GO:0005840"	"ribosome"	"SPAC4F8.06"	"mrps12"
