"UniprotID"	"GOterm"	"GOname"	"GeneName"	"GeneShort"
"W0T4V4"	"GO:0031505"	"fungal-type cell wall organization"	"KLMA_10466"	"SVP26"
"W0T4V4"	"GO:0016021"	"integral component of membrane"	"KLMA_10466"	"SVP26"
"W0T9N6"	"GO:0015917"	"aminophospholipid transport"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:1990456"	"mitochondrion-endoplasmic reticulum membrane tethering"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0032865"	"ERMES complex"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0045040"	"protein insertion into mitochondrial outer membrane"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0008289"	"lipid binding"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0070096"	"mitochondrial outer membrane translocase complex assembly"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0000002"	"mitochondrial genome maintenance"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0015914"	"phospholipid transport"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0007005"	"mitochondrion organization"	"KLMA_30231"	"MMM1"
"W0T9N6"	"GO:0005741"	"mitochondrial outer membrane"	"KLMA_30231"	"MMM1"
"W0TJM1"	"GO:0009303"	"rRNA transcription"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0008134"	"transcription factor binding"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0000166"	"nucleotide binding"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0003887"	"DNA-directed DNA polymerase activity"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0003676"	"nucleic acid binding"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0003677"	"DNA binding"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0006355"	"regulation of transcription, DNA-templated"	"KLMA_80023"	"POL5"
"W0TJM1"	"GO:0005730"	"nucleolus"	"KLMA_80023"	"POL5"
"W0T940"	"GO:0006338"	"chromatin remodeling"	"KLMA_30278"	"IES6"
"W0T940"	"GO:0031011"	"Ino80 complex"	"KLMA_30278"	"IES6"
"W0T940"	"GO:0051983"	"regulation of chromosome segregation"	"KLMA_30278"	"IES6"
"W0T940"	"GO:0006355"	"regulation of transcription, DNA-templated"	"KLMA_30278"	"IES6"
"W0T940"	"GO:0006351"	"transcription, DNA-templated"	"KLMA_30278"	"IES6"
"W0TBK3"	"GO:0000779"	"condensed chromosome, centromeric region"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0030261"	"chromosome condensation"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0051307"	"meiotic chromosome separation"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0010032"	"meiotic chromosome condensation"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:1903342"	"negative regulation of meiotic DNA double-strand break formation"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0000799"	"nuclear condensin complex"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0070058"	"tRNA gene clustering"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0007076"	"mitotic chromosome condensation"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0000070"	"mitotic sister chromatid segregation"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0000278"	"mitotic cell cycle"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0042393"	"histone binding"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0007130"	"synaptonemal complex assembly"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0043007"	"maintenance of rDNA"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0051301"	"cell division"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0030466"	"silent mating-type cassette heterochromatin assembly"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0005634"	"nucleus"	"KLMA_40177"	"YCS4"
"W0TBK3"	"GO:0005730"	"nucleolus"	"KLMA_40177"	"YCS4"
"W0T3H5"	"GO:0004618"	"phosphoglycerate kinase activity"	"KLMA_10540"	"PGK"
"W0T3H5"	"GO:0006094"	"gluconeogenesis"	"KLMA_10540"	"PGK"
"W0T3H5"	"GO:0006096"	"glycolytic process"	"KLMA_10540"	"PGK"
"W0T3H5"	"GO:0005739"	"mitochondrion"	"KLMA_10540"	"PGK"
"W0T3H5"	"GO:0005524"	"ATP binding"	"KLMA_10540"	"PGK"
"W0T3H5"	"GO:0005737"	"cytoplasm"	"KLMA_10540"	"PGK"
"W0T7S3"	"GO:0007533"	"mating type switching"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0000076"	"DNA replication checkpoint"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0001934"	"positive regulation of protein phosphorylation"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0007095"	"mitotic G2 DNA damage checkpoint"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0005657"	"replication fork"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0006298"	"mismatch repair"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0000727"	"double-strand break repair via break-induced replication"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0030295"	"protein kinase activator activity"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0033314"	"mitotic DNA replication checkpoint"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0000725"	"recombinational repair"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0006270"	"DNA replication initiation"	"KLMA_30165"	"DPB11"
"W0T7S3"	"GO:0031261"	"DNA replication preinitiation complex"	"KLMA_30165"	"DPB11"
"W0T886"	"GO:0000009"	"alpha-1,6-mannosyltransferase activity"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0000917"	"division septum assembly"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0000136"	"mannan polymerase complex"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0000032"	"cell wall mannoprotein biosynthetic process"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0007114"	"cell budding"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0016757"	"transferase activity, transferring glycosyl groups"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0006487"	"protein N-linked glycosylation"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0005789"	"endoplasmic reticulum membrane"	"KLMA_30512"	"MNN10"
"W0T886"	"GO:0016021"	"integral component of membrane"	"KLMA_30512"	"MNN10"
"W0T9Q3"	"GO:0061161"	"positive regulation of establishment of bipolar cell polarity regulating cell shape"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:1902929"	"plasma membrane of growing cell tip"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0030036"	"actin cytoskeleton organization"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0005934"	"cellular bud tip"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0005935"	"cellular bud neck"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0005621"	"cellular bud scar"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0016020"	"membrane"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0000282"	"cellular bud site selection"	"KLMA_40131"	"RAX2"
"W0T9Q3"	"GO:0016021"	"integral component of membrane"	"KLMA_40131"	"RAX2"
"W0T4G8"	"GO:0051037"	"regulation of transcription involved in meiotic cell cycle"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0010780"	"meiotic DNA double-strand break formation involved in reciprocal meiotic recombination"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0046939"	"nucleotide phosphorylation"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0030145"	"manganese ion binding"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0016787"	"hydrolase activity"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0000727"	"double-strand break repair via break-induced replication"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0010791"	"DNA double-strand break processing involved in repair via synthesis-dependent strand annealing"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0000706"	"meiotic DNA double-strand break processing"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0004520"	"endodeoxyribonuclease activity"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0008408"	"3'-5' exonuclease activity"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0035753"	"maintenance of DNA trinucleotide repeats"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0051880"	"G-quadruplex DNA binding"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0030870"	"Mre11 complex"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0097552"	"mitochondrial double-strand break repair via homologous recombination"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0043047"	"single-stranded telomeric DNA binding"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0042162"	"telomeric DNA binding"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0003691"	"double-stranded telomeric DNA binding"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0006303"	"double-strand break repair via nonhomologous end joining"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0042138"	"meiotic DNA double-strand break formation"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0007131"	"reciprocal meiotic recombination"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0031573"	"intra-S DNA damage checkpoint"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0006281"	"DNA repair"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0000723"	"telomere maintenance"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0005654"	"nucleoplasm"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0006284"	"base-excision repair"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0008296"	"3'-5'-exodeoxyribonuclease activity"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0004519"	"endonuclease activity"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0006302"	"double-strand break repair"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0030437"	"ascospore formation"	"KLMA_10306"	"MRE11"
"W0T4G8"	"GO:0005634"	"nucleus"	"KLMA_10306"	"MRE11"
"W0T7Y2"	"GO:0016763"	"transferase activity, transferring pentosyl groups"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0017061"	"S-methyl-5-thioadenosine phosphorylase activity"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0003824"	"catalytic activity"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0019509"	"L-methionine salvage from methylthioadenosine"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0006537"	"glutamate biosynthetic process"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0009116"	"nucleoside metabolic process"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0006166"	"purine ribonucleoside salvage"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0003729"	"mRNA binding"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0005634"	"nucleus"	"KLMA_30225"	"MEU1"
"W0T7Y2"	"GO:0005737"	"cytoplasm"	"KLMA_30225"	"MEU1"
"W0T925"	"GO:0003713"	"transcription coactivator activity"	"KLMA_20141"	""
"W0T925"	"GO:0045893"	"positive regulation of transcription, DNA-templated"	"KLMA_20141"	""
"W0T925"	"GO:0008270"	"zinc ion binding"	"KLMA_20141"	""
"W0T925"	"GO:0005634"	"nucleus"	"KLMA_20141"	""
"W0T925"	"GO:0006355"	"regulation of transcription, DNA-templated"	"KLMA_20141"	""
"W0TAM6"	"GO:0000246"	"delta24(24-1) sterol reductase activity"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0055114"	"oxidation-reduction process"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0016126"	"sterol biosynthetic process"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0005783"	"endoplasmic reticulum"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0006696"	"ergosterol biosynthetic process"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0016020"	"membrane"	"KLMA_40436"	"ERG4"
"W0TAM6"	"GO:0016628"	"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	"KLMA_40436"	"ERG4"
"W0TGT3"	"GO:0033539"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	"KLMA_70435"	"AIM45"
"W0TGT3"	"GO:0009055"	"electron transfer activity"	"KLMA_70435"	"AIM45"
"W0TGT3"	"GO:0050660"	"flavin adenine dinucleotide binding"	"KLMA_70435"	"AIM45"
"W0TGT3"	"GO:0016491"	"oxidoreductase activity"	"KLMA_70435"	"AIM45"
"W0TGT3"	"GO:0005759"	"mitochondrial matrix"	"KLMA_70435"	"AIM45"
"W0TGT3"	"GO:0005739"	"mitochondrion"	"KLMA_70435"	"AIM45"
"W0TGP4"	"GO:0008250"	"oligosaccharyltransferase complex"	"KLMA_80229"	"OST2"
"W0TGP4"	"GO:0004579"	"dolichyl-diphosphooligosaccharide-protein glycotransferase activity"	"KLMA_80229"	"OST2"
"W0TGP4"	"GO:0006487"	"protein N-linked glycosylation"	"KLMA_80229"	"OST2"
"W0TGP4"	"GO:0016021"	"integral component of membrane"	"KLMA_80229"	"OST2"
"W0T912"	"GO:0005092"	"GDP-dissociation inhibitor activity"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0090630"	"activation of GTPase activity"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0018344"	"protein geranylgeranylation"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0005968"	"Rab-protein geranylgeranyltransferase complex"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0006612"	"protein targeting to membrane"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0007264"	"small GTPase mediated signal transduction"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0006888"	"endoplasmic reticulum to Golgi vesicle-mediated transport"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0017137"	"Rab GTPase binding"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0016020"	"membrane"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0005096"	"GTPase activator activity"	"KLMA_20828"	"MRS6"
"W0T912"	"GO:0005737"	"cytoplasm"	"KLMA_20828"	"MRS6"
"W0T7U9"	"GO:0019200"	"carbohydrate kinase activity"	"KLMA_10552"	"MAK32"
"W0T7U9"	"GO:0046835"	"carbohydrate phosphorylation"	"KLMA_10552"	"MAK32"
"W0T7U9"	"GO:0044419"	"interspecies interaction between organisms"	"KLMA_10552"	"MAK32"
"W0T7U9"	"GO:0005737"	"cytoplasm"	"KLMA_10552"	"MAK32"
"W0TER0"	"GO:0004742"	"dihydrolipoyllysine-residue acetyltransferase activity"	"KLMA_60529"	"LAT1"
"W0TER0"	"GO:0006086"	"acetyl-CoA biosynthetic process from pyruvate"	"KLMA_60529"	"LAT1"
"W0TER0"	"GO:0005967"	"mitochondrial pyruvate dehydrogenase complex"	"KLMA_60529"	"LAT1"
"W0TER0"	"GO:0016746"	"transferase activity, transferring acyl groups"	"KLMA_60529"	"LAT1"
"W0TER0"	"GO:0006090"	"pyruvate metabolic process"	"KLMA_60529"	"LAT1"
"W0TER0"	"GO:0045254"	"pyruvate dehydrogenase complex"	"KLMA_60529"	"LAT1"
"W0T5Y3"	"GO:0003824"	"catalytic activity"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0009058"	"biosynthetic process"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0016740"	"transferase activity"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0035339"	"SPOTS complex"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0004758"	"serine C-palmitoyltransferase activity"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0017059"	"serine C-palmitoyltransferase complex"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0030148"	"sphingolipid biosynthetic process"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0030170"	"pyridoxal phosphate binding"	"KLMA_10599"	"LCB2"
"W0T5Y3"	"GO:0016021"	"integral component of membrane"	"KLMA_10599"	"LCB2"
"W0TEZ7"	"GO:0016071"	"mRNA metabolic process"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0007088"	"regulation of mitotic nuclear division"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0005844"	"polysome"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0008298"	"intracellular mRNA localization"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0051321"	"meiotic cell cycle"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0003723"	"RNA binding"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0005783"	"endoplasmic reticulum"	"KLMA_50035"	"BFR1"
"W0TEZ7"	"GO:0005737"	"cytoplasm"	"KLMA_50035"	"BFR1"
"W0TK32"	"GO:0005622"	"intracellular"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0007017"	"microtubule-based process"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0007264"	"small GTPase mediated signal transduction"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0003924"	"GTPase activity"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0005525"	"GTP binding"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0007015"	"actin filament organization"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0016020"	"membrane"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0030010"	"establishment of cell polarity"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0031505"	"fungal-type cell wall organization"	"KLMA_80208"	"RHO2"
"W0TK32"	"GO:0005886"	"plasma membrane"	"KLMA_80208"	"RHO2"
"W0TGU7"	"GO:0000339"	"RNA cap binding"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0005845"	"mRNA cap binding complex"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:1990726"	"Lsm1-7-Pat1 complex"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0000290"	"deadenylation-dependent decapping of nuclear-transcribed mRNA"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0000932"	"P-body"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0000288"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0000956"	"nuclear-transcribed mRNA catabolic process"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0006397"	"mRNA processing"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0003682"	"chromatin binding"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0003729"	"mRNA binding"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0005634"	"nucleus"	"KLMA_60028"	"LSM1"
"W0TGU7"	"GO:0005737"	"cytoplasm"	"KLMA_60028"	"LSM1"
"W0T8B8"	"GO:0016709"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	"KLMA_20608"	"COQ7"
"W0T8B8"	"GO:0006744"	"ubiquinone biosynthetic process"	"KLMA_20608"	"COQ7"
"W0T8B8"	"GO:0004497"	"monooxygenase activity"	"KLMA_20608"	"COQ7"
"W0T8B8"	"GO:0046872"	"metal ion binding"	"KLMA_20608"	"COQ7"
"W0T8B8"	"GO:0005743"	"mitochondrial inner membrane"	"KLMA_20608"	"COQ7"
"W0TC06"	"GO:0004378"	"GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0102704"	"GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0033577"	"protein glycosylation in endoplasmic reticulum"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0033164"	"glycolipid 6-alpha-mannosyltransferase activity"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0006490"	"oligosaccharide-lipid intermediate biosynthetic process"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0000009"	"alpha-1,6-mannosyltransferase activity"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0000033"	"alpha-1,3-mannosyltransferase activity"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0006486"	"protein glycosylation"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0005783"	"endoplasmic reticulum"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0005789"	"endoplasmic reticulum membrane"	"KLMA_40539"	"ALG2"
"W0TC06"	"GO:0016021"	"integral component of membrane"	"KLMA_40539"	"ALG2"
"W0TFW7"	"GO:0004751"	"ribose-5-phosphate isomerase activity"	"KLMA_80221"	"RKI1"
"W0TFW7"	"GO:0006014"	"D-ribose metabolic process"	"KLMA_80221"	"RKI1"
"W0TFW7"	"GO:0009052"	"pentose-phosphate shunt, non-oxidative branch"	"KLMA_80221"	"RKI1"
"W0TFW7"	"GO:0006098"	"pentose-phosphate shunt"	"KLMA_80221"	"RKI1"
"W0TFW7"	"GO:0008615"	"pyridoxine biosynthetic process"	"KLMA_80221"	"RKI1"
"W0T656"	"GO:0016471"	"vacuolar proton-transporting V-type ATPase complex"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:1902600"	"proton transmembrane transport"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0000220"	"vacuolar proton-transporting V-type ATPase, V0 domain"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0008553"	"proton-exporting ATPase activity, phosphorylative mechanism"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0015078"	"proton transmembrane transporter activity"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0007035"	"vacuolar acidification"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0016021"	"integral component of membrane"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0033177"	"proton-transporting two-sector ATPase complex, proton-transporting domain"	"KLMA_20085"	"VMA16"
"W0T656"	"GO:0033179"	"proton-transporting V-type ATPase, V0 domain"	"KLMA_20085"	"VMA16"
"W0T9W1"	"GO:0006418"	"tRNA aminoacylation for protein translation"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0004812"	"aminoacyl-tRNA ligase activity"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0004819"	"glutamine-tRNA ligase activity"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0006425"	"glutaminyl-tRNA aminoacylation"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0000166"	"nucleotide binding"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0006412"	"translation"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0005739"	"mitochondrion"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0005524"	"ATP binding"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0005829"	"cytosol"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0005737"	"cytoplasm"	"KLMA_40191"	"GLN4"
"W0T9W1"	"GO:0043039"	"tRNA aminoacylation"	"KLMA_40191"	"GLN4"
"W0T4S3"	"GO:0005732"	"small nucleolar ribonucleoprotein complex"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0006364"	"rRNA processing"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0032040"	"small-subunit processome"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0031167"	"rRNA methylation"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0005654"	"nucleoplasm"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0006412"	"translation"	"KLMA_20159"	"UTP11"
"W0T4S3"	"GO:0005730"	"nucleolus"	"KLMA_20159"	"UTP11"
"W0T2W9"	"GO:0003824"	"catalytic activity"	"KLMA_10305"	""
"W0T2W9"	"GO:0016791"	"phosphatase activity"	"KLMA_10305"	""
"W0T2W9"	"GO:0016311"	"dephosphorylation"	"KLMA_10305"	""
"W0T2W9"	"GO:0005634"	"nucleus"	"KLMA_10305"	""
"W0T2W9"	"GO:0005829"	"cytosol"	"KLMA_10305"	""
"W0THP8"	"GO:0051604"	"protein maturation"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0009102"	"biotin biosynthetic process"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0097428"	"protein maturation by iron-sulfur cluster transfer"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0005506"	"iron ion binding"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0005758"	"mitochondrial intermembrane space"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0005759"	"mitochondrial matrix"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"KLMA_80287"	"ISA2"
"W0THP8"	"GO:0016226"	"iron-sulfur cluster assembly"	"KLMA_80287"	"ISA2"
"W0TF27"	"GO:0051453"	"regulation of intracellular pH"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0000324"	"fungal-type vacuole"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0007034"	"vacuolar transport"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0015809"	"arginine transport"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0015819"	"lysine transport"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0007033"	"vacuole organization"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0005774"	"vacuolar membrane"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0016020"	"membrane"	"KLMA_50065"	"BTN1"
"W0TF27"	"GO:0016021"	"integral component of membrane"	"KLMA_50065"	"BTN1"
"W0TC24"	"GO:0045332"	"phospholipid translocation"	"KLMA_50306"	"UPS1"
"W0TC24"	"GO:1990050"	"phosphatidic acid transfer activity"	"KLMA_50306"	"UPS1"
"W0TC24"	"GO:0008289"	"lipid binding"	"KLMA_50306"	"UPS1"
"W0TC24"	"GO:0032048"	"cardiolipin metabolic process"	"KLMA_50306"	"UPS1"
