Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
W0T4M0	Probable alpha-1,6-mannosyltransferase MNN11 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MNN11 PE=4 SV=1	MNN11	KLMA_10371	8.21564329979058e-05	8.43496198167907e-05	8.21162263305285e-05
W0T4M2	Eukaryotic translation initiation factor 5A OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HYP2 PE=3 SV=1	HYP2	KLMA_10708	0.0015513231451926	0.0016649105788787	0.00167871912350452
W0T4M3	Recyclin-1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RCY1 PE=4 SV=1	RCY1	KLMA_10149	1.17388321816628e-05	1.15416763898711e-05	1.19162008566428e-05
W0T4M5	Ribosomal_L22 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPL17B PE=3 SV=2	RPL17B	KLMA_10376	0.00742639024300663	0.00742843489000437	0.00770387437223231
W0T4M7	Vacuolar protein sorting-associated protein 55 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=VPS55 PE=4 SV=1	VPS55	KLMA_10713	4.00872558758071e-05	4.47905214968999e-05	4.84627684131385e-05
W0T4N0	Replication factor A protein 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RFA3 PE=4 SV=1	RFA3	KLMA_10381	4.90486565137207e-06	4.60539130398201e-06	4.63400643359864e-06
W0T4N1	Nuclear pore complex protein Nup85 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NUP85 PE=3 SV=1	NUP85	KLMA_10718	7.9996659488893e-05	7.84226381730569e-05	7.74051010887213e-05
W0T4N2	Cell division control protein 10 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CDC10 PE=3 SV=1	CDC10	KLMA_20109	0.000175361558479301	0.000173648205053411	0.000162334007129967
W0T4N4	Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RIP1 PE=4 SV=1	RIP1	KLMA_10723	0.000741288299197034	0.000772777899375952	0.000725573286555582
W0T4N5	Elongation of fatty acids protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FEN1 PE=3 SV=1	FEN1	KLMA_10159	0.00043183530502038	0.000444956383320404	0.000431744065783575
W0T4N6	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=OST1 PE=3 SV=1	OST1	KLMA_20114	0.000170270758774665	0.000171610465833644	0.000169436662735209
W0T4N9	Peptidyl-prolyl cis-trans isomerase CYP7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CPR7 PE=4 SV=1	CPR7	KLMA_10728	1.17889716848323e-05	1.07816823820769e-05	1.15558783890454e-05
W0T4P2	SVF1-like protein YDR222W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20124 PE=4 SV=1		KLMA_20124	5.99655498875633e-06	5.72757918087666e-06	5.88747238092039e-06
W0T4P3	Cell polarity protein alp11 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ALF1 PE=4 SV=1	ALF1	KLMA_10733	2.67715937834369e-05	2.46061836073795e-05	2.46344066829699e-05
W0T4P4	Chromatin modification-related protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YNG2 PE=3 SV=1	YNG2	KLMA_10396	7.48472759157927e-06	7.00233736595844e-06	7.25894670558543e-06
W0T4P7	Protein CCC1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CCC1 PE=4 SV=1	CCC1	KLMA_20129	4.5761584493003e-05	4.45135434727914e-05	4.73134596184005e-05
W0T4Q1	Golgi apparatus membrane protein TVP38 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TVP38 PE=4 SV=1	TVP38	KLMA_10406	2.72429499463321e-05	2.79158333335502e-05	2.74806513450197e-05
W0T4Q4	DNA replication licensing factor MCM7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MCM7 PE=3 SV=1	MCM7	KLMA_10748	6.55717535462603e-05	6.37689983678725e-05	6.53546890996371e-05
W0T4Q6	ATP-dependent RNA helicase DBP7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DBP7 PE=3 SV=1	DBP7	KLMA_20139	5.08134965960363e-05	5.09177608602683e-05	5.01074634818338e-05
W0T4Q8	Protein MUK1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MUK1 PE=4 SV=1	MUK1	KLMA_10753	2.3353469931879e-06	2.17813292206968e-06	2.4965154723685e-06
W0T4Q9	DASH complex subunit DAD2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DAD2 PE=4 SV=1	DAD2	KLMA_10416	2.16366765694807e-06	1.9254059459125e-06	2.09955643371745e-06
W0T4R1	Glycolytic genes transcriptional activator GCR1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GCR1 PE=4 SV=1	GCR1	KLMA_10758	1.38366387481949e-05	1.34357252211112e-05	1.47688923750721e-05
W0T4R3	Pre-mRNA-processing factor 39 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PRP39 PE=4 SV=1	PRP39	KLMA_10421	4.50931382526204e-05	4.5398973494776e-05	5.23851879465912e-05
W0T4R4	Chromatin structure-remodeling complex subunit RSC7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NPL6 PE=4 SV=1	NPL6	KLMA_20149	4.01463302587639e-05	4.15265361793174e-05	4.070359506229e-05
W0T4R5	Glucose-6-phosphate isomerase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RAG2 PE=3 SV=1	RAG2	KLMA_10763	0.00176060959778545	0.00181305437528297	0.00169981359253142
W0T4R8	Uncharacterized protein YMR086W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20154 PE=4 SV=1		KLMA_20154	0.000126206293614191	0.000124740983884055	0.000124121817675992
W0T4R9	Uncharacterized membrane protein YOL092W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10169 PE=4 SV=1		KLMA_10169	1.43808706176049e-05	1.46868302051264e-05	1.48663841258964e-05
W0T4S0	Mitochondrial carrier protein RIM2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RIM2 PE=3 SV=1	RIM2	KLMA_10768	2.69493709923231e-05	2.76657413464001e-05	2.71350427210262e-05
W0T4S1	DUF500 super family OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=LSB3 PE=4 SV=1	LSB3	KLMA_10431	0.000117149667873826	0.000116236708227469	0.000113891993618253
W0T4S3	U3 small nucleolar RNA-associated protein 11 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UTP11 PE=3 SV=1	UTP11	KLMA_20159	4.76018315559911e-05	4.63046821358739e-05	4.78634507342968e-05
W0T4S5	Histidinol-phosphatase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HIS2 PE=3 SV=1	HIS2	KLMA_10436	5.6071841040061e-06	5.8283213346139e-06	5.76376666864428e-06
W0T4S8	Protein MBA1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MBA1 PE=4 SV=1	MBA1	KLMA_10778	0.000313349115735152	0.000319201192280263	0.000313625577591853
W0T4S9	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10174 PE=4 SV=1		KLMA_10174	1.87172197890004e-05	1.80781911700968e-05	1.80121126275851e-05
W0T4T0	Protein RER1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RER1 PE=3 SV=1	RER1	KLMA_10441	0.00011181345569278	0.000117434521316758	0.000116078106237716
W0T4T2	Sorbose reductase SOU1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SOU1 PE=4 SV=1	SOU1	KLMA_10783	0.000232232171633604	0.000215700732261801	0.000210908647707728
W0T4T4	Uncharacterized protein DDB_G0271670 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NUP60 PE=4 SV=1	NUP60	KLMA_10446	3.6125033619938e-05	3.85713176079845e-05	3.70760557098832e-05
W0T4T5	Glycerol-3-phosphate dehydrogenase [NAD(+)] OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GPD1 PE=3 SV=1	GPD1	KLMA_10179	0.000137534157063419	0.000126038221172605	0.000132922472771136
W0T4T9	Replication protein A subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RFA1 PE=3 SV=1	RFA1	KLMA_10451	0.000125867454033105	0.000120905358704065	0.000119860848784873
W0T4U2	Translocation protein SEC62 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEC62 PE=4 SV=1	SEC62	KLMA_10793	5.22445179035085e-05	5.44373703900725e-05	5.21651878359287e-05
W0T4U3	tRNA-splicing endonuclease subunit SEN34 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SEN34 PE=4 SV=1	SEN34	KLMA_10456	9.42146343725325e-06	8.59959191942027e-06	9.22359049509984e-06
W0T4U4	Endo-1,3-beta-glucanase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DSE4 PE=4 SV=1	DSE4	KLMA_20184	4.1849881091108e-05	4.64172431189645e-05	4.82302163353375e-05
W0T4U6	Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ADE1 PE=3 SV=1	ADE1	KLMA_10189	0.000232393115239232	0.000228257331875797	0.000229510110361914
W0T4U8	Spindle pole body component OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SPC97 PE=3 SV=1	SPC97	KLMA_10461	1.39160790191186e-05	1.37123953006042e-05	1.35402652596567e-05
W0T4V3	UPF0613 protein PB24D3.06c OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20194 PE=4 SV=1		KLMA_20194	2.47495349408603e-05	2.47508507478786e-05	2.42289031642395e-05
W0T4V4	Erv26 super family OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SVP26 PE=4 SV=1	SVP26	KLMA_10466	5.40856807246416e-05	5.36335818043943e-05	5.21803390750987e-05
W0T4V5	rRNA 2'-O-methyltransferase fibrillarin OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NOP1 PE=3 SV=1	NOP1	KLMA_10199	0.000597146712858983	0.000625408224035278	0.000583380920052701
W0T4V6	COMPASS component SWD3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SWD3 PE=4 SV=1	SWD3	KLMA_10808	1.64797332341524e-06	1.53910761665801e-06	1.52098680838334e-06
W0T4V9	Mitochondrial carrier protein MTM1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MTM1 PE=3 SV=1	MTM1	KLMA_10471	1.01625648507832e-05	9.97386667178406e-06	1.1436562990543e-05
W0T4W1	Heat shock protein homolog SSE1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SSE1 PE=4 SV=1	SSE1	KLMA_10813	0.00212556825398724	0.00202670158219432	0.0021812783458756
W0T4W3	Multisubstrate pseudouridine synthase 7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PUS7 PE=4 SV=1	PUS7	KLMA_20204	0.000126699000565163	0.000123137399282153	0.000125571497256561
W0T4W4	Target of rapamycin complex 1 subunit KOG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KOG1 PE=4 SV=1	KOG1	KLMA_10476	3.6232638802571e-05	3.61590345190233e-05	3.58766063266958e-05
W0T4W5	ATP-dependent RNA helicase DBP9 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DBP9 PE=4 SV=1	DBP9	KLMA_10209	6.09419363343042e-05	6.20521278758086e-05	6.05839937257007e-05
W0T4W6	Ureidoglycolate hydrolase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=DAL3 PE=4 SV=1	DAL3	KLMA_10818	2.37262053046399e-06	2.40878604667146e-06	2.26997302330558e-06
W0T4W7	Serine/threonine-protein kinase RAD53 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RAD53 PE=3 SV=1	RAD53	KLMA_20209	1.65568645016749e-05	1.56691001295093e-05	1.55574006722834e-05
W0T4W9	Aminodeoxychorismate lyase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ABZ2 PE=4 SV=1	ABZ2	KLMA_10481	2.65392429605708e-06	2.45141116109467e-06	2.47773338411725e-06
W0T4X2	ULP1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ULP1 PE=4 SV=1	ULP1	KLMA_20214	1.82305934746982e-05	1.51294765098785e-05	1.66030142970371e-05
W0T4X6	Uncharacterized protein YGR266W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10486 PE=4 SV=1		KLMA_10486	0.000252318311931919	0.000251957886374947	0.000257015335091641
W0T4X7	BNI1-related protein 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=BNR1 PE=4 SV=1	BNR1	KLMA_20219	1.67423241079976e-05	1.40373507293323e-05	1.49370141459101e-05
W0T4X8	Translation initiation factor eIF-2B subunit beta OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GCD7 PE=3 SV=1	GCD7	KLMA_10224	2.00699632633253e-05	1.65328513061926e-05	1.96157620660713e-05
W0T4X9	Uncharacterized protein C800.11 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10833 PE=4 SV=1		KLMA_10833	0.00091671575912873	0.000924871550716651	0.000873011134884835
W0T4Y0	TAT-binding homolog 7 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=YTA7 PE=4 SV=1	YTA7	KLMA_10491	6.34880096112277e-05	6.02646031634701e-05	6.14949091311301e-05
W0T4Y5	rRNA-processing protein EFG1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=EFG1 PE=4 SV=1	EFG1	KLMA_10496	1.57946316926508e-05	1.59906666279974e-05	1.55435358727801e-05
W0T4Y8	DNA replication regulator SLD3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SLD3 PE=4 SV=1	SLD3	KLMA_20229	3.52905764496169e-07	3.40839384095454e-07	3.32610010226276e-07
W0T4Y9	Glucan 1,3-beta-glucosidase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10234 PE=3 SV=1		KLMA_10234	6.73481969720592e-05	6.27525649293602e-05	6.55039619817465e-05
W0T4Z0	Transcription initiation factor TFIID subunit 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TAF1 PE=4 SV=1	TAF1	KLMA_10501	3.26583786246869e-05	3.23783445749843e-05	3.21974857325628e-05
W0T4Z4	CUE domain-containing protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CUE3 PE=4 SV=1	CUE3	KLMA_20234	7.80359653850315e-06	8.02569046437037e-06	9.81258926071135e-06
W0T4Z5	Iron-sulfur clusters transporter ATM1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ATM1 PE=4 SV=1	ATM1	KLMA_10506	5.75353399286143e-05	5.69193867417612e-05	5.70814681411508e-05
W0T4Z6	Ubiquitin carboxyl-terminal hydrolase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=uch2 PE=3 SV=1	uch2	KLMA_20017	1.28510258872666e-05	1.19596695544443e-05	1.25103057828648e-05
W0T4Z7	Acyl-CoA desaturase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=OLE1 PE=3 SV=1	OLE1	KLMA_10244	0.000178779523799445	0.00017562409101563	0.000168603991756923
W0T4Z8	Protein RMD9 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RMD9 PE=4 SV=1	RMD9	KLMA_20239	8.40350789838959e-05	8.247916776054e-05	8.57955295280846e-05
W0T503	4-hydroxybenzoate polyprenyltransferase, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=COQ2 PE=3 SV=1	COQ2	KLMA_20244	2.45614715125759e-05	2.40493948746996e-05	2.56550097789909e-05
W0T504	Polygalacturonase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PGU1 PE=3 SV=2	PGU1	KLMA_10516	2.57422092848102e-05	2.49857401180929e-05	2.43445727318588e-05
W0T505	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20027 PE=4 SV=1		KLMA_20027	0.000448710368101508	0.00041705364888139	0.000427424175667224
W0T508	UPF0743 protein YCR087C-A OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20249 PE=4 SV=1		KLMA_20249	1.49086012339654e-05	1.46610711205885e-05	1.46015251143412e-05
W0T511	Histone H2A OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HTZ1 PE=3 SV=1	HTZ1	KLMA_10259	0.000197426005268295	0.000178369444764547	0.000214215241176965
W0T513	DNA helicase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MCM6 PE=3 SV=2	MCM6	KLMA_20254	7.86463569939734e-05	7.41329899660608e-05	7.7741501602295e-05
W0T514	ATP-dependent RNA helicase FAL1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FAL1 PE=3 SV=1	FAL1	KLMA_10526	0.000234850500995212	0.000230226188532052	0.000227221086308463
W0T515	Oligosaccharide translocation protein RFT1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RFT1 PE=3 SV=1	RFT1	KLMA_20037	4.97309272475612e-05	4.91024344980693e-05	4.88692899386735e-05
W0T517	Aromatic amino acid aminotransferase 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ARO8 PE=4 SV=1	ARO8	KLMA_20259	0.000221691973118161	0.000232530938186851	0.000227828189640757
W0T518	Acetyl-CoA hydrolase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=ACH1 PE=4 SV=1	ACH1	KLMA_20042	0.000249671632391023	0.000250629205509692	0.000248957966349733
W0T519	Ubiquitin carboxyl-terminal hydrolase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=UBP6 PE=3 SV=1	UBP6	KLMA_10531	9.03091554944722e-05	8.91678405706931e-05	9.08599014789094e-05
W0T520	DNA topoisomerase I OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=TOP1 PE=3 SV=1	TOP1	KLMA_10269	1.01227590716525e-05	9.9230712614135e-06	1.04219643332237e-05
W0T522	ATP-dependent DNA helicase II subunit 1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KU70 PE=4 SV=1	KU70	KLMA_10274	7.116925702914e-06	6.94745948633874e-06	7.00907858289055e-06
W0T523	Clathrin heavy chain OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CHC1 PE=3 SV=1	CHC1	KLMA_20264	0.000945213016340019	0.000945903659342238	0.000945374048408054
W0T524	Translation initiation factor IF-2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=IFM1 PE=4 SV=1	IFM1	KLMA_10536	1.25873010542348e-05	1.12214799262762e-05	1.1959515754486e-05
W0T527	Rotenone-insensitive NADH-ubiquinone oxidoreductase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=NDI1 PE=4 SV=1	NDI1	KLMA_10279	0.0011248358516965	0.00113762629337258	0.00106789022141346
W0T530	Uncharacterized membrane protein YGR149W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20052 PE=4 SV=1		KLMA_20052	2.15388153506518e-05	2.16194858856695e-05	2.07828103289298e-05
W0T534	Uricase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20057 PE=3 SV=1		KLMA_20057	9.43012272164738e-06	8.79673211692511e-06	1.1358743311245e-05
W0T535	Mitochondrial clpX-like chaperone MCX1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=MCX1 PE=4 SV=1	MCX1	KLMA_20274	3.15573242240056e-05	3.24327594956193e-05	3.20265810432988e-05
W0T537	Inorganic pyrophosphatase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=PPA2 PE=4 SV=1	PPA2	KLMA_20062	1.86569456387293e-05	1.65387071987929e-05	1.70016382096573e-05
W0T538	N-terminal acetyltransferase C complex subunit MAK31 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10551 PE=4 SV=1		KLMA_10551	1.37806778032011e-07	1.43307149646556e-07	1.32169311443643e-07
W0T541	Hypoxanthine-guanine phosphoribosyltransferase OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=HPT1 PE=4 SV=1	HPT1	KLMA_10294	2.41566604415196e-05	2.49804308471065e-05	2.30462600239214e-05
W0T542	Chromatin assembly factor 1 subunit p60 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=CAC2 PE=4 SV=1	CAC2	KLMA_20067	2.10657666329701e-05	1.92588336260993e-05	2.15930733930156e-05
W0T544	Enhancer of mRNA-decapping protein 3 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=EDC3 PE=4 SV=1	EDC3	KLMA_10556	0.00010938750171264	0.000110686434651742	0.000112339569306724
W0T550	Putative thiosulfate sulfurtransferase YOR285W OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RDL1 PE=4 SV=1	RDL1	KLMA_10304	3.14168009781209e-06	2.94557381889551e-06	2.98023031761915e-06
W0T552	SIR4-interacting protein SIF2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=SIF2 PE=4 SV=1	SIF2	KLMA_20077	4.70790279439048e-05	4.71796735208451e-05	4.92754555609329e-05
W0T553	Rab GDP dissociation inhibitor OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=GDI1 PE=3 SV=1	GDI1	KLMA_20294	0.000113918451780395	0.000112590796398403	0.00010919041176983
W0T554	DNA-directed RNA polymerase III subunit OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=RPC31 PE=3 SV=1	RPC31	KLMA_10566	3.95496902038497e-06	3.60305469756301e-06	3.85355758850297e-06
W0T555	Family of serine hydrolases 2 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=FSH2 PE=4 SV=1	FSH2	KLMA_10309	5.33668989277358e-06	5.53408718580574e-06	6.02794701220089e-06
W0T556	Uncharacterized protein OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_20082 PE=4 SV=1		KLMA_20082	7.80209916912701e-06	7.35856457780284e-06	7.70651516562654e-06
W0T557	Cytochrome c oxidase subunit 6A, mitochondrial OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=COX13 PE=3 SV=1	COX13	KLMA_20299	0.000334153863595863	0.000322219073306672	0.000340196787901347
W0T559	Silent chromatin protein ESC1 OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10314 PE=4 SV=1		KLMA_10314	3.20404324565071e-05	2.91155987447894e-05	3.29822395123745e-05
W0T560	Nucleotide-binding OS=Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) OX=1003335 GN=KLMA_10571 PE=4 SV=1		KLMA_10571	3.34871649578952e-05	3.41776920299916e-05	3.41358199842549e-05
