Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
A3GFR5	Arp2/3 complex 34 kDa subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ARC35 PE=3 SV=2	ARC35	PICST_85872	9.0764926747831e-05	9.04895206251547e-05	8.89656991979238e-05
A3GFR9	Serine kinase (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SKY1 PE=4 SV=2	SKY1	PICST_37422	2.41530737825548e-05	2.40578389886514e-05	2.39216667840971e-05
A3GFS0	Heat shock protein of HSP70 family OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SSE1 PE=4 SV=1	SSE1	PICST_80235	0.00157107005969223	0.0015504077930479	0.00154009515218102
A3GFS1	Nuclear protein localization protein 4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NPL4 PE=3 SV=2	NPL4	PICST_80363	4.2346231397498e-05	4.20938098342505e-05	4.12254848934772e-05
A3GFS4	Protein involved in bud site selection OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=BUD16 PE=4 SV=2	BUD16	PICST_34206	3.71528572153392e-05	3.71905918378715e-05	3.80308476210134e-05
A3GFS5	2-dehydropantoate 2-reductase (Ketopantoate reductase) (KPA reductase) (KPR) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KPR1 PE=4 SV=2	KPR1	PICST_34207	4.40601162698951e-05	4.15321225184508e-05	4.17827119535276e-05
A3GFS6	Phosphatidyl inositol kinase involved in actin organization OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LSB6 PE=4 SV=2	LSB6	PICST_85911	2.57088607328198e-06	2.3749669301583e-06	2.55892788352927e-06
A3GFS8	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37565 PE=4 SV=2		PICST_37565	1.63989999544449e-05	1.91882077343e-05	1.70793035035822e-05
A3GFS9	Phosphate permease OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PHO87 PE=4 SV=2	PHO87	PICST_86239	0.000130214315537692	0.000134554757657826	0.000137159408970091
A3GFT0	Metalloexopeptidase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MXP1 PE=4 SV=2	MXP1	PICST_66365	1.3363659358397e-05	1.32032526621606e-05	1.29689636114263e-05
A3GFT2	Protein involved in nutrient responses (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SIP5 PE=4 SV=2	SIP5	PICST_37513	2.84986755446915e-06	2.66645269801345e-06	2.85310141620167e-06
A3GFT3	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66367 PE=4 SV=2		PICST_66367	1.67268636264865e-05	1.70035044035644e-05	1.76970140327302e-05
A3GFT4	Opaque-phase-specific protein OP4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=OPS4 PE=4 SV=1	OPS4	PICST_34211	2.43876446663101e-05	3.38776786518004e-05	2.79047149281242e-05
A3GFT5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52157 PE=4 SV=2		PICST_52157	1.72776556506211e-05	1.71024607214701e-05	1.6691880421646e-05
A3GFT6	RNA pol II transcription cofactor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PRN1 PE=3 SV=1	PRN1	PICST_28358	5.25531767523608e-06	4.79893447012892e-06	5.22053545739654e-06
A3GFT8	SsDNA endonuclease and repair protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RAD10 PE=4 SV=2	RAD10	PICST_28360	1.72127903337224e-06	1.52762696639752e-06	1.81313703552595e-06
A3GFT9	Subunit of tubulin prefoldin OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GIM5 PE=4 SV=2	GIM5	PICST_39068	8.62933729158427e-06	8.87132582218284e-06	8.75007116543169e-06
A3GFU1	Chromatin remodeling protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RSC9 PE=4 SV=2	RSC9	PICST_28363	7.82127016729638e-05	7.95556900398349e-05	7.72251226752643e-05
A3GFU2	Carboxypeptidase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CPY2 PE=3 SV=2	CPY2	PICST_38351	3.3830104058087e-05	3.37973318323501e-05	3.45827330429692e-05
A3GFU4	60S large subunit ribosomal protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPL7B PE=4 SV=1	RPL7B	PICST_66370	0.00283971251979109	0.00280975623527621	0.00288360500298163
A3GFU5	Myosin-like protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MLP2 PE=4 SV=2	MLP2	PICST_28367	1.03584326052501e-05	8.57578876939479e-06	9.64495348131109e-06
A3GFU6	Protein involved in cell wall biogenesis and architecture OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ECM5 PE=4 SV=2	ECM5	PICST_85882	2.01103189203022e-05	2.02143340148301e-05	2.09627346023303e-05
A3GFU8	Autophagy-related protein 8 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ATG8 PE=3 SV=1	ATG8	PICST_34219	2.22411560328132e-05	2.20048223529488e-05	2.21581799827535e-05
A3GFU9	Putative telomere binding protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RIM1 PE=4 SV=2	RIM1	PICST_80863	0.000119322922080595	0.00011798340017816	0.000113801564105821
A3GFV0	Peptide hydrolase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=APE3.2 PE=3 SV=1	APE3.2	PICST_28372	3.1369125302258e-05	3.10382106635443e-05	3.18869624843185e-05
A3GFV1	Nuclear pore complex subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NUP170 PE=4 SV=2	NUP170	PICST_66374	9.02313205411488e-05	9.10480623457728e-05	9.09813326078959e-05
A3GFV2	PRK domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=URK2 PE=4 SV=2	URK2	PICST_38895	2.89457131151314e-05	2.83161555482053e-05	2.85548503813659e-05
A3GFV3	ATP-dependent RNA helicase FAL1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=FAL1 PE=3 SV=1	FAL1	PICST_52941	0.00179854431002151	0.0017296261055168	0.00185002102956683
A3GFV4	Ran binding protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KAP123 PE=4 SV=1	KAP123	PICST_69154	0.000893335167199089	0.000889798595110275	0.000896279159197429
A3GFV6	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PET112 PE=3 SV=1	PET112	PICST_52015	9.07051039973578e-07	8.83046714180013e-07	8.92205269839654e-07
A3GFV7	6,7-dimethyl-8-ribityllumazine synthase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RIB4 PE=3 SV=1	RIB4	PICST_51333	3.23072399689899e-05	3.46529964026756e-05	3.21276663729642e-05
A3GFV9	Protein involved in co-translational pathway of protein transport OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SSH1 PE=3 SV=2	SSH1	PICST_80530	0.000288532794094828	0.000297531264412536	0.000288706595062965
A3GFW0	MADS box transcription factor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MBT1 PE=4 SV=2	MBT1	PICST_80414	1.21614910634979e-05	1.16842385827498e-05	1.20810004713844e-05
A3GFW1	GTP-binding protein of the rab family OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=YPT53 PE=4 SV=1	YPT53	PICST_52636	1.15235303338683e-05	1.11327046552972e-05	1.09809332586241e-05
A3GFW2	Topoisomerase I-related protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TRF4 PE=4 SV=2	TRF4	PICST_52420	2.32341179150172e-05	2.43041080495733e-05	2.44896740579882e-05
A3GFW5	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37730 PE=4 SV=2		PICST_37730	1.97441242505063e-05	2.05267534416884e-05	2.0157187304676e-05
A3GFW7	Peroxiredoxin OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PRX1 PE=3 SV=1	PRX1	PICST_52530	8.56581372026965e-05	8.25925368956821e-05	8.39905281626025e-05
A3GFW8	Decapping protein involved in mRNA Degradation OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=DCP1 PE=4 SV=1	DCP1	PICST_52382	1.59116913174499e-05	1.39450074996707e-05	1.47662793137735e-05
A3GFX1	Histone acetyltransferase SAGA complex member OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SPT20 PE=4 SV=2	SPT20	PICST_28393	1.03580474045842e-05	1.03478226192179e-05	1.07409706176028e-05
A3GFX3	Kontroller Of Growth OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KOG1 PE=4 SV=2	KOG1	PICST_74320	4.52230214366094e-05	4.53617103033849e-05	4.41969398153866e-05
A3GFX4	Membrane transporter, Mitochondrial Carrier Family OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MTM1 PE=3 SV=2	MTM1	PICST_66382	5.55925443884114e-06	5.57063686488715e-06	5.87838960409283e-06
A3GFX6	MICOS complex subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37814 PE=4 SV=2		PICST_37814	0.000103086121260335	0.000107595217183751	0.000110102039124811
A3GFX7	Mitochondrial ribosome small subunit component OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RSM22 PE=4 SV=2	RSM22	PICST_86479	1.46783999349528e-05	1.38898475481063e-05	1.38650266565411e-05
A3GFX8	40S ribosomal protein S27 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPS27 PE=3 SV=1	RPS27	PICST_66384	0.000327219593374282	0.000338561663605658	0.000306976397872751
A3GFY1	KRE11-like protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=KRE11 PE=4 SV=2	KRE11	PICST_74521	6.23176764291874e-06	6.18676917102326e-06	7.5440982637391e-06
A3GFY2	Saccharolysin (Oligopeptidase) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PRD1.2 PE=3 SV=2	PRD1.2	PICST_28404	4.31125964256776e-05	4.19671566684767e-05	4.24897018132084e-05
A3GFY3	Cyl-tRNA synthase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GRS1 PE=4 SV=1	GRS1	PICST_64855	0.0010164740172561	0.00100755623877912	0.00100184242151802
A3GFY5	Predicted G-protein coupled receptor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=YHN8 PE=4 SV=2	YHN8	PICST_80360	1.27072155628406e-05	1.35341519044505e-05	1.25846280028142e-05
A3GFY6	Protein involved in mitochondrial homologous DNA recombination OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MHR1 PE=4 SV=2	MHR1	PICST_86481	0.000118937715349699	0.000117226171937056	0.000118036922116198
A3GFY7	SIN3 binding protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=STB6 PE=4 SV=2	STB6	PICST_52735	4.35675141845933e-07	4.68780006592269e-07	4.72404500635915e-07
A3GFY8	Protease subunit component OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPT1 PE=3 SV=1	RPT1	PICST_75017	0.000155791466345968	0.000139798342419646	0.000144660838870451
A3GFY9	Subunit of RNA polymerase III OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPC25 PE=4 SV=1	RPC25	PICST_34242	1.70584159441678e-05	1.67351872194867e-05	1.63530146202376e-05
A3GFZ1	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28414 PE=4 SV=2		PICST_28414	1.8703333998167e-05	1.86485651855505e-05	1.86895930171493e-05
A3GFZ4	Potential CUE domain protein (Found in proteins involved in binding ubiquitin-conjugating enzymes and those in the IL1 signal transduction pathway) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CUE5 PE=4 SV=2	CUE5	PICST_66393	8.73965781902034e-05	8.42840931203878e-05	9.58512474951303e-05
A3GFZ5	NADH-ubiquinone oxidoreductase B18 subunit (Complex I-B18) (CI-B18) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NBM8 PE=4 SV=1	NBM8	PICST_69376	4.13669011746111e-05	4.17177470493303e-05	4.00950775001974e-05
A3GFZ6	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80638 PE=4 SV=1		PICST_80638	1.86084319603174e-05	1.92333814232766e-05	1.84252552970131e-05
A3GFZ8	Predicted phosphatidyl synthase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PDT1 PE=4 SV=2	PDT1	PICST_39206	7.34619553938201e-06	7.05315487942335e-06	6.97071174703348e-06
A3GG00	Phospho-2-dehydro-3-deoxyheptonate aldolase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ARO4 PE=3 SV=1	ARO4	PICST_80434	0.000637038271740562	0.000619070468397661	0.000609407014427644
A3GG03	Amino-acid acetyltransferase, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ARG2 PE=3 SV=2	ARG2	PICST_51037	1.06463804065737e-05	9.84591984334866e-06	9.95380474812278e-06
A3GG04	Subunit of GINS complex required for chromosomal DNA replication OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PSF2 PE=4 SV=1	PSF2	PICST_28425	2.30861040102108e-05	2.52528789065297e-05	2.38554227731999e-05
A3GG05	Ribosomal RNA processing 3'-5' exonuclease OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RRP6 PE=4 SV=2	RRP6	PICST_68661	5.03739857825835e-05	5.04289148545722e-05	5.08340419263138e-05
A3GG06	C2H2-type domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52198 PE=4 SV=1		PICST_52198	4.69780981529934e-05	4.70754420149328e-05	4.77613080754245e-05
A3GG07	Major facilitator superfamily involved in the attachment of glycosylphosphatidylinositol (GPI) anchors to proteins OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LAS21 PE=4 SV=2	LAS21	PICST_86507	2.18592781230037e-05	2.11439751736502e-05	2.08778166762878e-05
A3GG10	Splicing factor U2AF 23 kDa subunit (U2 auxiliary factor 23 kDa subunit) (U2 snRNP auxiliary factor small subunit) (U2AF23) (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=UTAF1 PE=4 SV=2	UTAF1	PICST_38818	3.33246416382633e-06	3.12077296565336e-06	3.07042836722897e-06
A3GG12	Clustered mitochondria protein homolog OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CLU1 PE=3 SV=2	CLU1	PICST_80259	0.000479582475516631	0.000471493902948951	0.000472146265530436
A3GG13	F-box ubiquitin ligase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=UFO1 PE=4 SV=2	UFO1	PICST_51322	2.66844551009725e-06	2.67391992852497e-06	2.73103020074849e-06
A3GG14	RNase P subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPM2 PE=4 SV=2	RPM2	PICST_34257	2.09015300135833e-06	2.04727283970737e-06	2.10679371902647e-06
A3GG15	Methyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_86084 PE=4 SV=1		PICST_86084	3.65498772773725e-05	4.39852156197863e-05	3.44233426903524e-05
A3GG16	Mannosyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MNT43 PE=4 SV=2	MNT43	PICST_52586	7.05229998250744e-06	7.06611049900176e-06	7.25510291828592e-06
A3GG17	Obg-like ATPase 1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=YBN5 PE=3 SV=2	YBN5	PICST_85807	0.000677549017976515	0.000678964332930052	0.00067444815637423
A3GG18	Ribosomal protein L54/L37-like protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MRL37 PE=4 SV=1	MRL37	PICST_37824	6.73305771111151e-06	6.55035059313365e-06	6.34603296804495e-06
A3GG20	Myosin class V heavy chain OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MYO12 PE=4 SV=2	MYO12	PICST_66402	3.03435430952166e-05	3.0758208835034e-05	3.0729720104893e-05
A3GG21	Cation-independent mannose-6-phosphate receptor CI-MPR OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MRL1 PE=4 SV=2	MRL1	PICST_38534	7.0183579385146e-06	7.16452281855804e-06	7.15828478680837e-06
A3GG22	Coatomer subunit gamma OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SEC21 PE=3 SV=2	SEC21	PICST_74925	0.00037422758731966	0.000383633627584329	0.000375109963008737
A3GG24	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80108 PE=4 SV=2		PICST_80108	0.000439781653570487	0.000413950854287047	0.000461281869079076
A3GG27	Nuclear cap-binding protein subunit 2 (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CBC2 PE=3 SV=2	CBC2	PICST_37507	1.09451257522523e-05	1.10366078144663e-05	1.12121035165924e-05
A3GG28	Suppressor of GTPase mutant OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SCY1 PE=4 SV=2	SCY1	PICST_80289	1.66684452995351e-05	1.72117935703139e-05	1.72190591000707e-05
A3GG29	C-5 sterol desaturase (Sterol-C5-desaturase) (Ergosterol delta 5,6 desaturase) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ERG3 PE=3 SV=1	ERG3	PICST_28450	5.49049940692335e-05	5.85791238161323e-05	5.54829933839706e-05
A3GG32	Histone acetyltransferase subunit (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=HAT1 PE=4 SV=2	HAT1	PICST_52077	2.65893042192556e-05	2.81591762054915e-05	2.74796998379536e-05
A3GG33	Long chain base Stimulates Phosphorylation OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LSP1 PE=4 SV=1	LSP1	PICST_75064	0.000542859140522684	0.000563584909761962	0.000530927069230819
A3GG36	Ribosome assembly protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RSA3 PE=4 SV=2	RSA3	PICST_34273	1.97563027707993e-05	1.92004267006708e-05	1.97242661157177e-05
A3GG37	Ribosome biogenesis protein RPF2 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPF2 PE=4 SV=1	RPF2	PICST_86186	8.44541329733016e-05	8.50529122992359e-05	8.40643184343544e-05
A3GG38	Nuclear pore complex protein involved in poly(A)+ RNA transport, nuclear pore distribution, and possibly in the biogenesis of functional tRNA OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NUP133 PE=4 SV=2	NUP133	PICST_66409	6.90838973128073e-05	7.13420742031242e-05	7.10075920593692e-05
A3GG39	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52747 PE=4 SV=2		PICST_52747	3.07766409804095e-06	3.10110512253676e-06	2.80807441163609e-06
A3GG41	Thymidylate synthase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TMP1 PE=3 SV=1	TMP1	PICST_37780	4.62181387743631e-05	4.0385241499399e-05	4.34672141269918e-05
A3GG43	Thioredoxin OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TRX3 PE=3 SV=2	TRX3	PICST_52686	3.04110698593663e-05	2.99694952990411e-05	2.94561200709028e-05
A3GG44	Puf family RNA-binding protein Translation, ribosomal structure and biogenesis OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PUF6 PE=4 SV=2	PUF6	PICST_80365	0.000156988979280855	0.000158397334215795	0.000157343743780193
A3GG46	Protein kinase potentially involved in septation during cytokinesis (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CDC15 PE=4 SV=2	CDC15	PICST_37961	4.74732893538033e-05	4.89843280037748e-05	8.65792493101098e-05
A3GG48	Quinone oxidoreductase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=QOR1 PE=4 SV=2	QOR1	PICST_74654	0.000130415152853609	0.000135781038170756	0.000137940261868135
A3GG49	Role in phospholipid translocation across the plasma membrane OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LEM3 PE=3 SV=2	LEM3	PICST_34280	6.80120794755511e-05	6.65917340042933e-05	6.55431596972022e-05
A3GG50	Transcriptional release factor (ERF1) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SUP45 PE=4 SV=1	SUP45	PICST_80337	0.000253784534352778	0.000253024693729162	0.000257955937917332
A3GG51	ATP-dependent RNA helicase MAK5 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MAK5 PE=3 SV=2	MAK5	PICST_28472	5.71150422873448e-05	5.54103692811367e-05	5.588941550196e-05
A3GG52	25S rRNA adenine-N(1) methyltransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=YBZ1 PE=3 SV=2	YBZ1	PICST_52942	4.17512154634501e-06	4.14078993423742e-06	4.45138093808297e-06
A3GG57	Cdc2-related protein kinase (SGV1) (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CRK1 PE=3 SV=2	CRK1	PICST_5847	8.60783907579137e-06	8.64467833426653e-06	8.56902296993688e-06
A3GG58	Myo-inositol transporter OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ITR2 PE=3 SV=1	ITR2	PICST_80454	3.84919164683337e-05	3.77155581711336e-05	4.29577953155589e-05
A3GG59	Cytochrome c1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CYT1 PE=4 SV=1	CYT1	PICST_86147	0.000779832783238825	0.000794414078305095	0.00076630076174199
