Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
A3GGC4	Acetolactate synthase regulatory subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ILV6 PE=4 SV=1	ILV6	PICST_80460	7.60482190681872e-05	9.81544341656925e-05	7.3240434011105e-05
A3GGC7	Oligopeptide transporter protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=OPT6 PE=4 SV=2	OPT6	PICST_86389	1.55910927242307e-06	1.82430300989753e-06	1.49304580338973e-06
A3GGC9	Hypothetical suppressor of mutant AC40 subunit of RNA polymerase I and III (High serine) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SRP40.4 PE=4 SV=1	SRP40.4	PICST_28555	1.94711294291288e-05	2.68821216309346e-05	1.92971055488921e-05
A3GGD1	Histone-specific N-acetyltransferase NAT4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NAT4 PE=4 SV=2	NAT4	PICST_28557	2.15222878693187e-07	2.9104794312997e-07	2.19565170273511e-07
A3GGD2	Transcription factor of the MADS box family OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RLM1 PE=4 SV=2	RLM1	PICST_68747	4.15719828273448e-06	5.71049489295342e-06	4.1113633157088e-06
A3GGD3	40S ribosomal protein S6 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RS6 PE=3 SV=1	RS6	PICST_85801	0.00119483373581557	0.00162139758518035	0.0012124841708071
A3GGD4	Pre-mRNA splicing factor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PRP21 PE=4 SV=2	PRP21	PICST_34336	3.31849853262215e-06	4.61103203328911e-06	3.44857028165e-06
A3GGD7	Aspartate aminotransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=AAT22 PE=4 SV=1	AAT22	PICST_51039	1.57285050406427e-05	2.02771963207408e-05	1.64171160829661e-05
A3GGD8	Possible regulatory protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_64902 PE=4 SV=2		PICST_64902	2.49068573893402e-06	3.4073842868478e-06	2.47178123398553e-06
A3GGD9	Malate dehydrogenase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MDH1 PE=3 SV=2	MDH1	PICST_66451	0.00166594009261211	0.00230398618008761	0.00171557475237588
A3GGE0	Transcription factor TFIIIC OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TFC1 PE=4 SV=2	TFC1	PICST_64904	3.47508470396384e-06	4.55041611714287e-06	3.46067034281706e-06
A3GGE1	Dolichol-phosphate mannosyltransferase subunit 3 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51616 PE=3 SV=1		PICST_51616	3.46179931783618e-06	5.10292528593796e-06	3.61387495627409e-06
A3GGE2	Oxidoreductase-like domain-containing protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51082 PE=4 SV=2		PICST_51082	4.28605905524423e-06	5.83332148637679e-06	4.27813244383332e-06
A3GGE4	F-actin-capping protein subunit beta OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_38898 PE=3 SV=2		PICST_38898	1.00411282262299e-05	1.35039455220543e-05	1.05030687384322e-05
A3GGE5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52838 PE=4 SV=2		PICST_52838	6.32957128830937e-06	8.79758260304426e-06	6.23096119084088e-06
A3GGE6	Clathrin light chain OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_75094 PE=3 SV=1		PICST_75094	2.28678568050889e-05	3.12843867588425e-05	2.29009889978801e-05
A3GGE7	ELongator Protein 2 90kD subunit has WD40 repeats OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ELP2 PE=4 SV=2	ELP2	PICST_28574	1.44736125294058e-05	1.96647485644594e-05	1.44995330208527e-05
A3GGE8	Mediator of RNA polymerase II transcription subunit 20 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SRB2 PE=3 SV=1	SRB2	PICST_34349	1.48372684495554e-06	2.08344678367259e-06	1.59873325941254e-06
A3GGE9	ATP-dependent RNA helicase DBP4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=DBP4 PE=3 SV=2	DBP4	PICST_51414	7.01974076194015e-06	9.07918169723824e-06	6.85326154369906e-06
A3GGF0	RNA polymerase III (C) subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPC53 PE=4 SV=2	RPC53	PICST_85953	1.22811754499648e-05	1.69578524698361e-05	1.22744474352986e-05
A3GGF1	Disrupter of silencing SAS10 part of small (Ribosomal) subunit (SSU) processosome (Contains U3 snoRNA) Something About Silencing 10 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SAS10 PE=4 SV=2	SAS10	PICST_38780	1.78520687399918e-05	2.37049055727273e-05	1.7667360034644e-05
A3GGF2	T-complex protein 1 subunit delta OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CCT4 PE=3 SV=2	CCT4	PICST_66456	9.00672143512385e-05	0.000120481130968478	9.06621184223593e-05
A3GGF3	Cell division cycle protein 123 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CDC123 PE=3 SV=2	CDC123	PICST_52683	3.3088213512649e-06	4.22987932539918e-06	3.14120949983034e-06
A3GGF5	Protein required for growth at high temperature OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=HIT1 PE=4 SV=2	HIT1	PICST_66458	1.31190877255956e-06	1.67238783031739e-06	1.27950906546777e-06
A3GGF9	BTB_2 domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52200 PE=4 SV=2		PICST_52200	3.33618284812232e-06	4.71331409342283e-06	3.42153326674228e-06
A3GGG0	Transcription factor involved in arginine metabolism OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ARG83 PE=4 SV=2	ARG83	PICST_51603	5.43209336289426e-07	5.22948889018602e-07	4.74767503702129e-07
A3GGG1	Transmembrane 9 superfamily member OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66462 PE=3 SV=2		PICST_66462	7.76322194969312e-05	0.000109863334021786	7.870041328663e-05
A3GGG2	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80227 PE=4 SV=2		PICST_80227	1.16275581502023e-06	1.4554545099851e-06	1.0241605273184e-06
A3GGG4	CBFD_NFYB_HMF domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_86136 PE=4 SV=2		PICST_86136	7.78310350859343e-06	1.05829524098728e-05	8.2412264248354e-06
A3GGG5	Possible ribitol kinase or glycerol kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RKS1 PE=4 SV=2	RKS1	PICST_86603	3.55289073254633e-05	5.25115735332757e-05	3.41166082304604e-05
A3GGG6	High affinity sulfate permease OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SUL2 PE=3 SV=1	SUL2	PICST_80830	1.87701258473307e-05	2.52740976261983e-05	1.88403896254961e-05
A3GGG7	Chromatin assembly complex, subunit p90 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RLF2 PE=4 SV=1	RLF2	PICST_28598	6.17091712678842e-06	8.32625495693986e-06	6.07791555879379e-06
A3GGG8	Structure-specific endonuclease subunit SLX4 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SLX4 PE=3 SV=2	SLX4	PICST_28599	1.12102740927064e-05	1.42885007895907e-05	1.12629371807555e-05
A3GGH4	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28605 PE=4 SV=2		PICST_28605	7.84273858112876e-07	9.86099962995542e-07	7.20074049279034e-07
A3GGH5	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_51354 PE=4 SV=1		PICST_51354	6.47529040146576e-06	8.59196992691922e-06	6.37370116638771e-06
A3GGH6	Protein similar to protein that controls the expression of ADH2, peroxisomal protein genes, and genes required for ethanol, glycerol, and fatty acid utilization (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ADR1.1 PE=4 SV=2	ADR1.1	PICST_51364	3.29860134984767e-06	4.42399653223648e-06	3.24543653063398e-06
A3GGI2	Glutathione S-transferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=GST2 PE=3 SV=1	GST2	PICST_28613	3.0165706902834e-05	3.80416464850464e-05	2.86041372240187e-05
A3GGI6	Mitochondrial dynamin-like GTPase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MGM1 PE=3 SV=2	MGM1	PICST_28619	8.13309878171051e-05	0.000108669812152698	8.70812036756208e-05
A3GGI7	Nucleolar protin NAN1 (U3 small nucleolar RNA-associated protein 17) (U3 snoRNA-associated protein 17) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=NAN1 PE=4 SV=2	NAN1	PICST_51531	2.65129750695307e-05	3.56291269805075e-05	2.9434561915121e-05
A3GGI8	DNA-directed RNA Polymerase II subunit L OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPB10 PE=3 SV=1	RPB10	PICST_37912	8.63862485654013e-06	1.22693343213321e-05	8.46919828974892e-06
A3GGI9	Gly-X carboxypeptidase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CPS1 PE=4 SV=1	CPS1	PICST_34371	2.0174076599715e-05	2.7403618351824e-05	2.02037249279939e-05
A3GGJ1	Transcription initiation factor TFIIA large subunit (TOA1) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TOA1 PE=4 SV=1	TOA1	PICST_37441	5.49856875530633e-06	6.81666205620073e-06	4.95238659042397e-06
A3GGJ3	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66478 PE=4 SV=2		PICST_66478	9.79402764493605e-06	1.27129144833593e-05	9.65512391363489e-06
A3GGJ4	Histone deacetylase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=HOS3 PE=4 SV=2	HOS3	PICST_34373	1.82295813387211e-06	2.42257204881155e-06	1.89328474673921e-06
A3GGJ5	Lipoyl synthase, mitochondrial OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_86231 PE=3 SV=2		PICST_86231	1.85025866174465e-05	2.48300917703344e-05	1.81935285252922e-05
A3GGJ6	Isopentenyl diphosphate:dimethylallyl diphosphate isomerase (IPP isomerase) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=IDI1 PE=4 SV=2	IDI1	PICST_68990	4.9975794764002e-05	6.84385492167029e-05	4.9998634538347e-05
A3GGJ7	Multicopy suppressor of BFA (Brefeldin A)-induced lethality ER-Golgi vesicle-tethering protein p115 implicated in secretion and nuclear segregation OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=BFR1 PE=4 SV=2	BFR1	PICST_52415	0.000325376504294857	0.000447879269359386	0.000328509194712213
A3GGJ8	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_5340 PE=4 SV=1		PICST_5340	3.02727578244301e-06	4.14146665386453e-06	2.95537076182304e-06
A3GGJ9	Glycoside hydrolase, family 17 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=SCW4 PE=3 SV=1	SCW4	PICST_74722	7.29606050548868e-05	0.000105878700880315	7.09262032158368e-05
A3GGK1	Cell wall protein in family of putative glycosidases Probable xyloglucan endotransglucosylase/hydrolase (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CRH1 PE=4 SV=2	CRH1	PICST_25832	1.20457244183183e-05	1.7748040481465e-05	1.098373703208e-05
A3GGK5	Actin binding protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80641 PE=4 SV=2		PICST_80641	0.000289679065265581	0.00038255849977087	0.000282296418988926
A3GGK7	E3 ubiquitin-protein ligase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28643 PE=3 SV=2		PICST_28643	2.2551224190898e-06	2.99950591163143e-06	2.19856431129805e-06
A3GGK8	E3 ubiquitin-protein ligase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_64920 PE=3 SV=2		PICST_64920	1.11881763721865e-05	1.5012773909905e-05	1.15143438206188e-05
A3GGK9	Tyrosine--tRNA ligase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TYS1 PE=3 SV=2	TYS1	PICST_74631	0.00011413506257853	0.00015172639562043	0.000112205676896834
A3GGL0	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28646 PE=4 SV=2		PICST_28646	6.15016727453162e-06	8.38001803651563e-06	6.17854070986406e-06
A3GGL1	J domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_74602 PE=4 SV=1		PICST_74602	0.000337068756230337	0.000463013137401171	0.000346943372506856
A3GGL2	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52196 PE=4 SV=2		PICST_52196	2.95921065623711e-05	4.00957281261924e-05	2.88775753296769e-05
A3GGL4	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_69050 PE=3 SV=1		PICST_69050	1.06810361874002e-06	1.52963232303353e-06	1.14158151669494e-06
A3GGL5	Prephenate dehydrogenase [NADP(+)] OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=TYR1 PE=3 SV=2	TYR1	PICST_52223	4.5360549055794e-06	6.10631701866297e-06	4.5940628032133e-06
A3GGL6	Phosphomevalonate kinase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=ERG8 PE=3 SV=2	ERG8	PICST_52257	1.53295933794622e-05	2.0457144737434e-05	1.51894785124718e-05
A3GGL8	Pyruvate decarboxylase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PDC1 PE=3 SV=2	PDC1	PICST_64926	0.000539637700697512	0.000684266216176706	0.000507530078296234
A3GGL9	DLH domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_69023 PE=4 SV=1		PICST_69023	9.77948288748493e-05	0.000134187648890204	0.000103173219609006
A3GGM0	Gly-X carboxypeptidase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28659 PE=4 SV=2		PICST_28659	1.204585739988e-06	1.33711397208767e-06	1.13845685586588e-06
A3GGM1	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_86171 PE=4 SV=2		PICST_86171	0.000223841787423876	0.000297085804934418	0.000227364230206292
A3GGM2	Transcription initiation factor IIF subunit alpha OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80274 PE=3 SV=2		PICST_80274	1.40712245149703e-05	1.88130766087686e-05	1.41235665360092e-05
A3GGM3	Mitochondrial carrier protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=YCM1 PE=3 SV=2	YCM1	PICST_34398	1.73544925697442e-05	2.36946246907627e-05	2.14846292328571e-05
A3GGM4	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_38186 PE=4 SV=1		PICST_38186	4.94284495485973e-06	6.58182967962078e-06	4.93654856457808e-06
A3GGM5	GPI mannosyltransferase 1 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=MNT45 PE=3 SV=1	MNT45	PICST_34399	2.62013864369659e-06	3.59962278882319e-06	2.99791721231461e-06
A3GGM6	3'->5' exoribonuclease OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_38006 PE=4 SV=2		PICST_38006	1.36610278624685e-06	1.77554270127937e-06	1.33297569807278e-06
A3GGM7	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_68974 PE=4 SV=2		PICST_68974	1.89491795245915e-05	2.71446703015564e-05	2.00947263894416e-05
A3GGM8	Cytochrome c heme lyase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CYT2 PE=3 SV=2	CYT2	PICST_37815	3.1882466924548e-06	4.23832228297147e-06	3.04312274982591e-06
A3GGM9	zf-Tim10_DDP domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_38238 PE=4 SV=1		PICST_38238	1.16578380144483e-05	1.59977875730828e-05	1.12841895279975e-05
A3GGN0	ABC1 domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52708 PE=4 SV=2		PICST_52708	1.26232240928572e-06	1.67632762511313e-06	1.25091309749573e-06
A3GGN1	Putative serine esterase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52580 PE=4 SV=2		PICST_52580	1.94813476449025e-07	2.64106441009344e-07	1.87002467806352e-07
A3GGN2	zf-Tim10_DDP domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37361 PE=3 SV=1		PICST_37361	8.84592410557507e-06	1.22295970294454e-05	9.01572890804492e-06
A3GGN3	Proteasome subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_38885 PE=4 SV=1		PICST_38885	1.89568941583299e-05	2.50504689373353e-05	1.83333103375677e-05
A3GGN4	ER lumen protein-retaining receptor OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_37681 PE=3 SV=1		PICST_37681	1.78952459117683e-05	2.64886981003855e-05	1.81964155387481e-05
A3GGN5	Thioredoxin domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80114 PE=4 SV=2		PICST_80114	5.24475872411514e-06	7.08283430297079e-06	5.14871955740196e-06
A3GGN7	Pre-mRNA 3'-end processing factor CF II mRNA cleavage and polyadenylation factor II complex, subunit CFT1 (CPSF subunit) RNA processing and modification OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CFT1 PE=4 SV=2	CFT1	PICST_52034	5.38333132132671e-05	7.43042598790676e-05	5.50039941026937e-05
A3GGN9	Peroxiredoxin OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66500 PE=3 SV=2		PICST_66500	8.38735469842743e-06	1.19431444214132e-05	8.15619898291905e-06
A3GGP0	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66501 PE=4 SV=2		PICST_66501	7.20583992206626e-06	9.63144767471131e-06	7.0498805923448e-06
A3GGP2	U3 small nucleolar RNA-associated protein 22 OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80614 PE=3 SV=2		PICST_80614	3.15119523170267e-05	4.34132334530368e-05	3.17207389456903e-05
A3GGP5	RNA polymerase III (C) subunit OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=RPC40 PE=4 SV=2	RPC40	PICST_74652	1.83419261364711e-05	2.52220280215398e-05	1.81740903405429e-05
A3GGP7	Serine/threonine kinase (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_38480 PE=4 SV=2		PICST_38480	3.64621082893116e-07	4.73758621978084e-07	3.66395737593718e-07
A3GGP8	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66507 PE=4 SV=1		PICST_66507	4.5287927310958e-05	6.57071795814682e-05	4.25659973535189e-05
A3GGQ1	Uncharacterized protein (Fragment) OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_52438 PE=4 SV=1		PICST_52438	1.10221507288016e-05	1.51543304311973e-05	1.06712334554585e-05
A3GGQ2	Uncharacterized protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28693 PE=4 SV=1		PICST_28693	2.83395033654678e-05	3.61027563690612e-05	2.69847977747921e-05
A3GGQ3	GOLD domain-containing protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_69039 PE=3 SV=2		PICST_69039	3.79232147778018e-05	5.08312661132446e-05	3.73692876376016e-05
A3GGQ5	Putative importin, protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_80310 PE=4 SV=2		PICST_80310	2.13692442909693e-05	2.96184806136472e-05	2.15101699661001e-05
A3GGQ6	Putative bud site selection protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_66512 PE=4 SV=2		PICST_66512	9.65033359987693e-06	1.32401918479782e-05	9.94153243302713e-06
A3GGQ8	Putative short chain dehydrogenase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CAD3 PE=4 SV=1	CAD3	PICST_34417	1.49444971323427e-05	1.79557283107547e-05	1.34051994711117e-05
A3GGQ9	Coumarine and phenylpropanoid biosynthesis OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=CAD2 PE=4 SV=1	CAD2	PICST_80185	4.94860154552247e-05	6.32898385286013e-05	4.70442843656469e-05
A3GGR0	Aspartate aminotransferase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=AAT1 PE=4 SV=1	AAT1	PICST_80440	0.00016101567322192	0.000224138134418597	0.000163908738157428
A3GGR1	Homocitrate synthase OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=LYS21 PE=3 SV=2	LYS21	PICST_28701	9.52920484383889e-07	1.3425782743737e-06	9.66064547002553e-07
A3GGR3	Aryl-alcohol dehydrogenases OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=AAD6 PE=4 SV=1	AAD6	PICST_37697	5.906880731722e-06	8.0075973989495e-06	5.78929644850975e-06
A3GGR4	Membrane signaling protein OS=Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) OX=322104 GN=PICST_28706 PE=4 SV=2		PICST_28706	5.23921068263962e-06	6.91378865494439e-06	5.15983692288035e-06
