Accession	Description	PrimaryGeneName	GeneName	abundance_repl1	abundance_repl2	abundance_repl3
O14319	CUE domain-containing protein 5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16E9.02c PE=4 SV=1		SPBC16E9.02c	0.703686748491715	0.694760489525646	0.72228312133769
O14320	Cytochrome c oxidase assembly factor 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=coa1 PE=3 SV=1	coa1	SPBC16E9.03c	0.4239923662815	0.431608995615899	0.434994164208965
O14321	Sterol 24-C-methyltransferase erg6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=erg6 PE=2 SV=1	erg6	SPBC16E9.05	14.027003859339	14.2785429580824	14.0418002769121
O14324	Uncharacterized membrane protein C16E9.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16E9.09c PE=3 SV=1		SPBC16E9.09c	3.44704152298509	3.44012669545654	3.5403916946206
O14325	Uncharacterized AAA domain-containing protein C16E9.10c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16E9.10c PE=1 SV=1		SPBC16E9.10c	0.497759805117778	0.499814541155416	0.50597874926833
O14326	E3 ubiquitin-protein ligase pub3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pub3 PE=2 SV=1	pub3	SPBC16E9.11c	0.0999310542635268	0.0992686325023102	0.109962012361949
O14327	Polyadenylate-binding protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pab2 PE=1 SV=1	pab2	SPBC16E9.12c	2.66425113475147	2.97391190260636	2.99143987059814
O14328	Serine/threonine-protein kinase ksp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ksp1 PE=1 SV=1	ksp1	SPBC16E9.13	0.394903396176537	0.418872657038994	0.392938702663221
O14329	Probable zinc transporter zrg17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=zrg17 PE=1 SV=1	zrg17	SPBC16E9.14c	0.315028540502325	0.319776010434545	0.320793325420021
O14330	Uncharacterized protein C16E9.15 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16E9.15 PE=3 SV=1		SPBC16E9.15	0.489796936547867	0.511787819413282	0.458309990626933
O14333	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psd1 PE=3 SV=4	psd1	SPBC16E9.18 SPBC1E8.01	1.01719219700077	1.03636440594948	1.06086222849505
O14334	Probable prefoldin subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1D7.01 PE=3 SV=1		SPBC1D7.01	0.591230735193737	0.618602528489743	0.630159507881391
O14335	DNA-binding protein scr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=scr1 PE=3 SV=1	scr1	SPBC1D7.02c	0.221459051918091	0.226721445230997	0.248209551258693
O14337	Probable 54S ribosomal protein L7, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrpl7 PE=3 SV=1	mrpl7	SPBC2F12.02c	0.874989617119333	0.898518749680525	0.823519639641725
O14338	Uncharacterized serine-rich protein C2F12.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2F12.03c PE=1 SV=1		SPBC2F12.03c	0.44314909920724	0.440037721379306	0.449816337409957
O14339	60S ribosomal protein L17-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1701 PE=3 SV=1	rpl1701	SPBC2F12.04	60.6146566797902	60.3069680672024	59.0146758943338
O14340	Oxysterol-binding protein homolog C2F12.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2F12.05c PE=1 SV=2		SPBC2F12.05c	0.556615048578291	0.578624800759326	0.578624800759326
O14341	54S ribosomal protein L35, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2F12.10 PE=3 SV=2		SPBC2F12.10	1.07863159255795	1.07643925192267	1.11151670208715
O14342	Uncharacterized protein C2F12.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2F12.12c PE=4 SV=1		SPBC2F12.12c	0.0540415693993667	0.0551001701711467	0.0635689763453863
O14343	Kinesin-like protein 5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=klp5 PE=1 SV=1	klp5	SPBC2F12.13	0.0355066384385917	0.0363539559467853	0.0390169538296797
O14344	Inosine-5'-monophosphate dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gua1 PE=2 SV=1	gua1	SPBC2F12.14c	9.92480835161139	10.1154770661519	10.1756882391648
O14346	Probable very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC19C2.15c PE=3 SV=2		SPBC19C2.15c SPBC2F12.16	0.232843913041243	0.242471844157203	0.208013985426399
O14348	Negative cofactor 2 complex subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ncb2 PE=3 SV=1	ncb2	SPBC30D10.02	1.22792869087119	1.22165093682788	1.23043979248851
O14349	IMP-specific 5'-nucleotidase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=isn1 PE=3 SV=1	isn1	SPBC30D10.03c	3.81999849418716	3.81999849418716	3.82783438853421
O14351	Uncharacterized oxidoreductase C30D10.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC30D10.05c PE=3 SV=1		SPBC30D10.05c	8.63475632473681	9.438424121195	9.06462514609816
O14352	Probable U6 snRNA-associated Sm-like protein LSm4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lsm4 PE=1 SV=1	lsm4	SPBC30D10.06	7.23410698867744	7.15181621631399	7.23410698867744
O14353	Biotin--protein ligase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bpl1 PE=3 SV=1	bpl1	SPBC30D10.07c	0.746670744436429	0.760455435102948	0.750499825177129
O14354	Mitochondrial genome maintenance protein mgm101 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mgm101 PE=3 SV=2	mgm101	SPBC30D10.08	0.602775835735483	0.602775835735483	0.61071513245743
O14355	Uncharacterized membrane protein C30D10.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC30D10.09c PE=3 SV=1		SPBC30D10.09c	0.218503029689597	0.208650688671529	0.219159852424135
O14356	Serine/threonine-protein kinase tor1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tor1 PE=1 SV=1	tor1	SPBC30D10.10c	0.0758103058090828	0.077807416078026	0.0780470693102992
O14357	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein gpi1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gpi1 PE=2 SV=1	gpi1	SPBC30D10.11	0.0126594528005839	0.0126223283055675	0.0126347031372396
O14358	37S ribosomal protein S27, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsm27 PE=3 SV=1	rsm27	SPBC30D10.12c	0.675542266786723	0.651898287449188	0.672164555452789
O14359	Uncharacterized AIM2 family protein C30D10.14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC30D10.14 PE=3 SV=1		SPBC30D10.14	2.34499102458172	2.35844221592731	2.53554956864429
O14360	H/ACA ribonucleoprotein complex non-core subunit NAF1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=naf1 PE=1 SV=1	naf1	SPBC30D10.15	0.0730564934325656	0.0688941391898458	0.0688941391898458
O14361	Putative prephenate dehydratase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pha2 PE=3 SV=2	pha2	SPBC30D10.16	1.64072691163398	1.654840691519	1.67953980631779
O14362	Cell wall biosynthesis/cell cycle regulator smi1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=smi1 PE=1 SV=1	smi1	SPBC30D10.17c	5.944718488288	5.90978380569277	6.10192455996652
O14363	60S ribosomal protein L1-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl102 PE=1 SV=1	rpl102	SPBC30D10.18c	17.7737607734009	16.9089301317422	17.177325848119
O14368	Heat shock protein 16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hsp16 PE=1 SV=1	hsp16	SPBC3E7.02c	3.38519481569652	4.22591352816621	4.48631312937363
O14369	Probable RNA-binding protein sce3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sce3 PE=1 SV=1	sce3	SPBC18H10.04c	13.9659087642067	14.5711965647696	14.069250583815
O14370	Branched-chain-amino-acid aminotransferase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=eca39 PE=1 SV=3	eca39	SPBC428.02c SPBC582.12c	28.1997355191881	28.0011458324333	28.5118050269458
O14388	60S ribosomal protein L27-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl2701 PE=2 SV=2	rpl2701	SPBC685.07c	142.800872410306	144.438838621477	143.0986844487
O14399	Ubiquitin-like protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubl1 PE=3 SV=1	ubl1	SPBC12D12.08c SPBC24C6.01c	0.549995336777212	0.521983821094142	0.566694509588274
O14400	Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gut2 PE=3 SV=1	gut2	SPCC1223.03c	0.169119773451624	0.169119773451624	0.18256444163397
O14417	Mitotic spindle checkpoint component mad2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mad2 PE=1 SV=1	mad2	SPBC20F10.06	0.435932264890015	0.425664969151683	0.418820105326129
O14423	CENP-B homolog protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cbh1 PE=1 SV=2	cbh1	SPAC9E9.10c	0.321627044188905	0.31163298349377	0.328895451967186
O14443	GPN-loop GTPase 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fet5 PE=2 SV=1	fet5	SPAC4D7.12c	0.400118112375282	0.399708574900998	0.424280823358026
O14450	Probable prefoldin subunit 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC3A11.13 PE=3 SV=1		SPAC3A11.13 SPAC3H5.02	1.63313195649472	1.74385276710454	1.74212275443876
O14459	DNA-directed RNA polymerase II subunit rpb7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpb7 PE=1 SV=1	rpb7	SPACUNK4.06c SPAPYUK71.02	1.91488712149297	1.93694341294473	1.95097923477766
O14460	Elongation factor 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=eft201 PE=1 SV=2	"eft201; eft202"	"SPAC513.01c SPAPYUK71.04c; SPCP31B10.07"	85.4619373990645	87.5068890417141	87.2512700863829
O14463	Thioredoxin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=trx1 PE=3 SV=3	trx1	SPAC7D4.07c	97.1640943251863	99.8345662622422	104.456536922531
O14466	Dolichol-phosphate mannosyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dpm1 PE=2 SV=1	dpm1	SPAC31G5.16c	4.94725391088504	4.94725391088504	5.04610014287076
O14470	SWI/SNF and RSC complexes subunit ssr2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ssr2 PE=1 SV=3	ssr2	SPAC23H3.10	1.00954629902278	1.00000226888496	1.01909032916061
O36014	Aspartyl aminopeptidase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=aap1 PE=1 SV=1	aap1	SPAC4F10.02	1.11386503506721	1.13242945231833	1.11386503506721
O36015	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4F10.03c PE=3 SV=1		SPAC4F10.03c	0.26078825728139	0.241290069821099	0.254938801043303
O36016	Serine/threonine-protein phosphatase 2A activator 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrd1 PE=3 SV=1	rrd1	SPAC4F10.04	0.126667628052114	0.135501743742443	0.13849175212994
O36017	Probable octanoyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4F10.05c PE=3 SV=1		SPAC4F10.05c	0.433254913602827	0.452592539927289	0.444304985788234
O36018	Protein bud22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bud22 PE=3 SV=1	bud22	SPAC4F10.06	0.368913748668293	0.372197847321126	0.395186537890961
O36021	Uncharacterized protein C4F10.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4F10.09c PE=1 SV=1		SPAC4F10.09c	0.840060532584204	0.825365596154159	0.856388239728697
O36022	Mannan polymerase complex subunit mnn9 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mnn9 PE=3 SV=1	mnn9	SPAC4F10.10c	3.27880538864605	3.29551693496942	3.26543615158735
O36023	Septin homolog spn1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spn1 PE=1 SV=2	spn1	SPAC4F10.11	1.38248647642788	1.4269440290931	1.38678882023419
O36025	GYF domain-containing protein mpd2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mpd2 PE=1 SV=1	mpd2	SPAC4F10.13c	1.67045721220017	1.76129778567329	1.63344808967408
O36027	Wiskott-Aldrich syndrome protein homolog 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=wsp1 PE=1 SV=3	wsp1	SPAC4F10.15c	0.846178745073498	0.899549123704786	0.887497747884818
O36029	Uncharacterized protein C4F10.17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4F10.17 PE=4 SV=1		SPAC4F10.17	0.290483907540196	0.285913855897479	0.255637263764479
O36030	Uncharacterized WD repeat-containing protein C4F10.18 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4F10.18 PE=1 SV=1		SPAC4F10.18	0.137213471266991	0.133497273086843	0.137928124763173
O36031	Uncharacterized zinc-finger protein C4F10.19c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4F10.19c PE=4 SV=1		SPAC4F10.19c	0.313490602582365	0.307872491424975	0.321355958202711
O36032	Glutaredoxin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=grx1 PE=3 SV=1	grx1	SPAC4F10.20	15.8800175574695	14.3661225503241	15.4883104577186
O36033	TPR repeat-containing protein C19B12.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19B12.01 PE=4 SV=2		SPAC19B12.01 SPAC4F10.21	0.82220385053128	0.812094786795239	0.82978564833331
O42643	Pre-mRNA-splicing factor ATP-dependent RNA helicase prp22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=prp22 PE=1 SV=1	prp22	SPAC10F6.02c	0.195167419881529	0.193566046179937	0.201572914687897
O42644	CTP synthase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ura7 PE=3 SV=1	ura7	SPAC10F6.03c	5.88448572466454	5.72319074733442	5.73431453887443
O42645	RCC1 repeat-containing protein C10F6.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC10F6.04 PE=4 SV=1		SPAC10F6.04	0.193172994638527	0.189633663010628	0.195035800758475
O42646	Ubiquitin-conjugating enzyme E2 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubc6 PE=2 SV=1	ubc6	SPAC10F6.05c	0.523194489672608	0.54350739220974	0.534723434355845
O42648	HMG box-containing protein C10F6.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC10F6.08c PE=1 SV=1		SPAC10F6.08c	0.288259875077242	0.301375845126257	0.286219613069617
O42649	Structural maintenance of chromosomes protein 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psm3 PE=1 SV=1	psm3	SPAC10F6.09c	0.496656064854876	0.492136444446692	0.512725826306197
O42650	Serine/threonine-protein kinase rio1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rio1 PE=3 SV=2	rio1	SPAC10F6.10	0.27961272453112	0.283797760632615	0.296875998449786
O42651	Autophagy-related protein 17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atg17 PE=3 SV=2	atg17	SPAC10F6.11c	0.3064661219278	0.289744260116263	0.324708152994931
O42652	Aspartate aminotransferase, cytoplasmic OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=aat2 PE=1 SV=1	aat2	SPAC10F6.13c	14.3789808401775	14.2793245373248	14.1939048491654
O42653	ABC1 family protein C10F6.14c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC10F6.14c PE=3 SV=1		SPAC10F6.14c	2.17163253013671	2.15711349698393	2.20481889162877
O42656	Guanine nucleotide exchange factor subunit ric1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ric1 PE=1 SV=2	ric1	SPAC1851.04c SPAC27D7.01c	0.420026512603581	0.434179579876092	0.43874508544787
O42657	GRIP and coiled-coil domain-containing protein C27D7.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC27D7.02c PE=4 SV=1		SPAC27D7.02c	0.418820812041996	0.425658702850845	0.424803966499739
O42658	Pterin-4-alpha-carbinolamine dehydratase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=omt2 PE=3 SV=1	omt2	SPAC27D7.04	0.363324194127387	0.352058327642817	0.344665102762318
O42661	Small nuclear ribonucleoprotein Sm D1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=smd1 PE=1 SV=1	smd1	SPAC27D7.07c	1.76670508753718	1.76125229405712	1.76852268536386
O42665	Uncharacterized but2-like protein C27D7.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC27D7.11c PE=3 SV=1		SPAC27D7.11c	3.5054660756069	4.26652121044261	3.67843315170592
O42668	Tetratricopeptide repeat protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tpr1 PE=1 SV=1	tpr1	SPAC27D7.14c SPAC637.02c	1.7028568661572	1.66535651475034	1.68751581330894
O42699	60S ribosomal protein L19-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1902 PE=2 SV=2	rpl1902	SPCC1682.14	39.4184616801711	49.4754962277607	43.5094587842753
O42700	Transaldolase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tal1 PE=1 SV=2	tal1	SPCC1020.06c	106.317403509277	111.547992345027	111.434283892076
O42706	60S ribosomal protein L21-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl2102 PE=2 SV=2	rpl2102	SPAC959.08	23.9098545306978	43.9424353537149	30.0219457226667
O42707	L-type lectin-like domain-containing protein C4F6.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4F6.05c PE=2 SV=2		SPBC4F6.05c	1.97974351474372	1.98995890955663	1.98382967266888
O42709	DNA replication licensing factor mcm10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mcm10 PE=1 SV=1	mcm10	SPBC1347.10	1.99878893256793	1.76746435447688	2.20481238493026
O42832	AdoMet-dependent rRNA methyltransferase spb1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spb1 PE=1 SV=2	spb1	SPAC1687.11	0.868970216130865	0.881027285532087	0.885333381746808
O42839	Anaphase-promoting complex subunit 4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cut20 PE=1 SV=2	cut20	SPAC19G12.01c SPAPJ698.04c	0.0650183023328793	0.0619892806640669	0.0624823772148038
O42842	Adenine phosphoribosyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=apt1 PE=3 SV=1	apt1	SPAC23A1.03	6.66683430237907	7.55233040620768	6.82051544436585
O42844	Calcium/calmodulin-dependent protein kinase type II OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cmk2 PE=1 SV=1	cmk2	SPAC23A1.06c	0.458724793712444	0.499358900305968	0.482224036079783
O42846	60S ribosomal protein L34-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl3401 PE=3 SV=1	rpl3401	SPAC23A1.08c	97.5275248806053	99.6996301117992	99.6996301117992
O42847	Uncharacterized RNA-binding protein C23A1.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC23A1.09 PE=4 SV=1		SPAC23A1.09	0.649495002600564	0.698224531198677	0.651583410969055
O42848	60S ribosomal protein L16-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1602 PE=1 SV=1	rpl1602	SPAC23A1.11	101.541733487767	102.844942901514	102.519140548077
O42849	Phenylalanine--tRNA ligase beta subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=frs1 PE=3 SV=1	frs1	SPAC23A1.12c	5.34525465068057	5.41104240022741	5.2739845886715
O42851	Uncharacterized trans-sulfuration enzyme C23A1.14c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC23A1.14c PE=2 SV=1		SPAC23A1.14c	2.89700656892862	3.1130244234044	2.92067975846021
O42852	Protein transport protein sec20 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec20 PE=1 SV=1	sec20	SPAC23A1.15c	0.165155431728711	0.167942865175609	0.178047311420615
O42853	Putative RNA polymerase II subunit B1 CTD phosphatase rtr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC23A1.16c PE=3 SV=1		SPAC23A1.16c	0.148658496487687	0.14760418090976	0.152122676243732
O42854	SH3 domain-containing protein C23A1.17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC23A1.17 PE=1 SV=1		SPAC23A1.17	0.628286970380121	0.663481468720916	0.635456220042135
O42855	37S ribosomal protein mrp51, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrp51 PE=3 SV=2	mrp51	SPAC23A1.18c	0.479727949414102	0.50392023870859	0.486419433687046
O42857	Nitrogen permease regulator 2 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC23H3.03c PE=3 SV=1		SPAC23H3.03c	0.215299627315506	0.217857642689552	0.213167947837135
O42859	Probable 37S ribosomal protein mrp2, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrp2 PE=3 SV=2	mrp2	SPAC23H3.07c	0.989439471519385	0.909031644492574	0.95896913706712
O42860	Mitotic checkpoint protein bub3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bub3 PE=1 SV=1	bub3	SPAC23H3.08c	0.120454578415535	0.119611396366626	0.114431849494758
O42861	ATP-dependent helicase fft3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fft3 PE=1 SV=1	fft3	SPAC25A8.01c	0.737464312640489	0.731564598139365	0.739676705578411
O42868	RNA polymerase II subunit A C-terminal domain phosphatase ssu72 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ssu72 PE=1 SV=1	ssu72	SPAC3G9.04	0.439809138040627	0.432788710485048	0.438157272733432
O42869	Uncharacterized protein C3G9.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC3G9.05 PE=1 SV=1		SPAC3G9.05	1.17738006113471	1.21955846660013	1.20268710441397
O42870	Phenylalanine--tRNA ligase alpha subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=frs2 PE=3 SV=3	frs2	SPAC3G9.06	5.71120447034403	5.53207075079449	5.57421986127674
O42871	Chromatin modification-related protein png1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=png1 PE=3 SV=1	png1	SPAC3G9.08	0.238939335389452	0.243557694873073	0.277101569017269
O42872	Exosome complex component ski6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ski6 PE=2 SV=1	ski6	SPAC3G9.10c	0.486103238314739	0.628806467793195	0.571464530833815
O42873	Putative pyruvate decarboxylase C3G9.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC3G9.11c PE=3 SV=1		SPAC3G9.11c	0.760769955915083	0.927569785821598	0.798198210430691
O42874	Protein peg1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=peg1 PE=1 SV=1	peg1	SPAC3G9.12	0.351577580711207	0.243618927429489	0.230674244781801
O42875	Tryptophan--tRNA ligase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=msw1 PE=3 SV=1	msw1	SPAC3G9.13c	0.0723965303313678	0.0686464027724997	0.0737948829804372
O42877	rRNA-processing protein fcf2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fcf2 PE=3 SV=1	fcf2	SPAC3G9.15c	0.179706379697532	0.185449573275494	0.176371622136135
O42878	Putative invertase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC8E11.01c PE=3 SV=3		SPAC8E11.01c SPAC959.01	0.341315026310103	0.339195057202586	0.380534454799152
O42881	Acyl-protein thioesterase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC8E11.04c PE=3 SV=1		SPAC8E11.04c	0.86496571804469	0.879307118551131	0.867654730639648
O42882	Uncharacterized protein C8E11.05c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC8E11.05c PE=4 SV=1		SPAC8E11.05c	0.301595449331934	0.323276667256011	0.316157461370493
O42885	Putative inorganic phosphate transporter C8E4.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC8E4.01c PE=1 SV=2		SPBC8E4.01c SPBP4G3.01	2.62397380559421	2.68122414317081	2.54525459142638
O42887	Putative agmatinase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC8E4.03 PE=3 SV=1		SPBC8E4.03	0.233322497103304	0.208443126892468	0.21325174466431
